x1km_square,species,n_observed
TM3949,Platycheirus scutatus,0
TM3949,Platycheirus tarsalis,0
TM3949,Rhingia campestris,0
TM3949,Rhingia rostrata,0
TM3949,Riponnensia splendens,0
TM3949,Scaeva pyrastri,0
TM3949,Scaeva selenitica,0
TM3949,Sericomyia lappona,0
TM3949,Sericomyia silentis,0
TM3949,Sericomyia superbiens,0
TM3949,Sphaerophoria fatarum,0
TM3949,Sphaerophoria interrupta,0
TM3949,Sphaerophoria philanthus,0
TM3949,Sphaerophoria rueppellii,0
TM3949,Sphaerophoria scripta,2
TM3949,Sphaerophoria taeniata,0
TM3949,Sphecodes crassus,0
TM3949,Sphecodes ephippius,0
TM3949,Sphecodes ferruginatus,0
TM3949,Sphecodes geoffrellus,0
TM3949,Sphecodes monilicornis,0
TM3949,Sphecodes niger,0
TM3949,Sphegina clunipes,0
TM3949,Syritta pipiens,0
TM3949,Syrphus rectus,0
TM3949,Syrphus ribesii,2
TM3949,Syrphus torvus,0
TM3949,Syrphus vitripennis,0
TM3949,Tropidia scita,0
TM3949,Volucella bombylans,0
TM3949,Volucella inanis,0
TM3949,Volucella inflata,0
TM3949,Volucella pellucens,0
TM3949,Xanthogramma pedissequum,0
TM3949,Xanthogramma stackelbergi,0
TM3949,Xylota abiens,0
TM3949,Xylota jakutorum,0
TM3949,Xylota segnis,1
TM3949,Xylota sylvarum,0
TQ1827,Anasimyia contracta,0
TQ1827,Anasimyia lineata,0
TQ1827,Anasimyia transfuga,0
TQ1827,Andrena alfkenella,1
TQ1827,Andrena angustior,0
TQ1827,Andrena bicolor,0
TQ1827,Andrena bucephala,0
TQ1827,Andrena chrysosceles,0
TQ1827,Andrena cineraria,0
TQ1827,Andrena coitana,0
TQ1827,Andrena denticulata,0
TQ1827,Andrena dorsata,8
TQ1827,Andrena flavipes,7
TQ1827,Andrena fucata,0
TQ1827,Andrena fulva,0
TQ1827,Andrena haemorrhoa,1
TQ1827,Andrena helvola,0
TQ1827,Andrena humilis,0
TQ1827,Andrena lapponica,0
TQ1827,Andrena minutula,1
TQ1827,Andrena nigriceps,0
TQ1827,Andrena nigroaenea,0
TQ1827,Andrena nitida,0
TQ1827,Andrena scotica,0
TQ1827,Andrena semilaevis,0
TQ1827,Andrena subopaca,0
TQ1827,Andrena synadelpha,0
TQ1827,Andrena tarsata,0
TQ1827,Andrena thoracica,0
TQ1827,Andrena trimmerana,0
TQ1827,Andrena wilkella,0
TQ1827,Anthidium manicatum,0
TQ1827,Anthophora furcata,0
TQ1827,Anthophora plumipes,0
TQ1827,Apis mellifera,39
TQ1827,Arctophila superbiens,0
TQ1827,Bombus barbutellus,0
TQ1827,Bombus bohemicus,0
TQ1827,Bombus campestris,0
TQ1827,Bombus hortorum,1
TQ1827,Bombus humilis,0
TQ1827,Bombus hypnorum,1
TQ1827,Bombus jonellus,0
TQ1827,Bombus lapidarius,5
TQ1827,Bombus lucorum,4
TQ1827,Bombus monticola,0
TQ1827,Bombus muscorum,0
TQ1827,Bombus pascuorum,17
TQ1827,Bombus pratorum,4
TQ1827,Bombus ruderarius,0
TQ1827,Bombus ruderatus,0
TQ1827,Bombus rupestris,0
TQ1827,Bombus soroeensis,0
TQ1827,Bombus sylvestris,0
TQ1827,Bombus terrestris,2
TQ1827,Bombus vestalis,5
TQ1827,Chalcosyrphus nemorum,0
TQ1827,Cheilosia albitarsis,0
TQ1827,Cheilosia bergenstammi,0
TQ1827,Cheilosia fraterna,0
TQ1827,Cheilosia illustrata,0
TQ1827,Cheilosia lasiopa,0
TQ1827,Cheilosia latifrons,0
TQ1827,Cheilosia pagana,0
TQ1827,Cheilosia proxima,0
TQ1827,Cheilosia soror,0
TQ1827,Cheilosia vernalis,0
TQ1827,Chelostoma campanularum,0
TQ1827,Chrysogaster cemiteriorum,0
TQ1827,Chrysogaster virescens,0
TQ1827,Chrysotoxum arcuatum,0
TQ1827,Chrysotoxum bicinctum,0
TQ1827,Chrysotoxum festivum,0
TQ1827,Chrysotoxum verralli,0
TQ1827,Coelioxys elongata,0
TQ1827,Coelioxys inermis,0
TQ1827,Colletes similis,0
TQ1827,Colletes succinctus,0
TQ1827,Dasypoda hirtipes,0
TQ1827,Dasysyrphus albostriatus,0
TQ1827,Dasysyrphus neovenustus,0
TQ1827,Dasysyrphus tricinctus,0
TQ1827,Dasysyrphus venustus,0
TQ1827,Epistrophe grossulariae,0
TQ1827,Episyrphus balteatus,3
TQ1827,Eristalinus aeneus,0
TQ1827,Eristalinus sepulchralis,1
TQ1827,Eristalis abusiva,0
TQ1827,Eristalis abusivus,0
TQ1827,Eristalis arbustorum,1
TQ1827,Eristalis horticola,1
TQ1827,Eristalis intricaria,0
TQ1827,Eristalis intricarius,0
TQ1827,Eristalis nemorum,0
TQ1827,Eristalis pertinax,0
TQ1827,Eristalis rupium,0
TQ1827,Eristalis tenax,1
TQ1827,Eucera longicornis,0
TQ1827,Eumerus funeralis,0
TQ1827,Eumerus ornatus,0
TQ1827,Eumerus strigatus,0
TQ1827,Eupeodes corollae,0
TQ1827,Eupeodes latifasciatus,0
TQ1827,Eupeodes luniger,1
TQ1827,Ferdinandea cuprea,4
TQ1827,Halictus confusus,0
TQ1827,Halictus eurygnathus,0
TQ1827,Halictus rubicundus,0
TQ1827,Halictus tumulorum,2
TQ1827,Helophilus hybridus,0
TQ1827,Helophilus pendulus,5
TQ1827,Helophilus trivittatus,0
TQ1827,Hylaeus brevicornis,0
TQ1827,Hylaeus communis,4
TQ1827,Hylaeus confusus,1
TQ1827,Hylaeus dilatatus,3
TQ1827,Hylaeus hyalinatus,0
TQ1827,Hylaeus pectoralis,0
TQ1827,Lasioglossum albipes,1
TQ1827,Lasioglossum calceatum,0
TQ1827,Lasioglossum cupromicans,0
TQ1827,Lasioglossum fratellum,0
TQ1827,Lasioglossum fulvicorne,0
TQ1827,Lasioglossum laevigatum,2
TQ1827,Lasioglossum lativentre,3
TQ1827,Lasioglossum leucopus,1
TQ1827,Lasioglossum leucozonium,7
TQ1827,Lasioglossum malachurum,5
TQ1827,Lasioglossum minutissimum,0
TQ1827,Lasioglossum morio,1
TQ1827,Lasioglossum parvulum,0
TQ1827,Lasioglossum pauperatum,1
TQ1827,Lasioglossum pauxillum,3
TQ1827,Lasioglossum punctatissimum,0
TQ1827,Lasioglossum puncticolle,2
TQ1827,Lasioglossum quadrinotatum,0
TQ1827,Lasioglossum rufitarse,0
TQ1827,Lasioglossum smeathmanellum,0
TQ1827,Lasioglossum villosulum,2
TQ1827,Lasioglossum xanthopus,0
TQ1827,Lasioglossum zonulum,20
TQ1827,Lejogaster metallina,0
TQ1827,Leucozona glaucia,0
TQ1827,Leucozona laternaria,0
TQ1827,Macropis europaea,0
TQ1827,Megachile centuncularis,0
TQ1827,Megachile ligniseca,0
TQ1827,Megachile versicolor,0
TQ1827,Megachile willughbiella,0
TQ1827,Melangyna cincta,0
TQ1827,Melangyna labiatarum,0
TQ1827,Melangyna lasiophthalma,0
TQ1827,Melangyna umbellatarum,0
TQ1827,Melanogaster aerosa,0
TQ1827,Melanogaster hirtella,1
TQ1827,Melanostoma form,0
TQ1827,Melanostoma mellinum,2
TQ1827,Melanostoma scalare,0
TQ1827,Meliscaeva auricollis,0
TQ1827,Meliscaeva cinctella,0
TQ1827,Melitta leporina,1
TQ1827,Merodon equestris,0
TQ1827,Myathropa florea,0
TQ1827,Neoascia geniculata,0
TQ1827,Neoascia meticulosa,0
TQ1827,Neoascia podagrica,0
TQ1827,Neoascia tenur,0
TQ1827,Nomada fabriciana,0
TQ1827,Nomada flava,0
TQ1827,Nomada flavoguttata,0
TQ1827,Nomada flavopicta,0
TQ1827,Nomada fucata,0
TQ1827,Nomada goodeniana,0
TQ1827,Nomada lathburiana,0
TQ1827,Nomada marshamella,0
TQ1827,Nomada obtusifrons,0
TQ1827,Nomada panzeri,0
TQ1827,Nomada ruficornis,0
TQ1827,Nomada striata,0
TQ1827,Orthonevra nobilis,0
TQ1827,Osmia bicolor,0
TQ1827,Osmia bicornis,0
TQ1827,Osmia caerulescens,0
TQ1827,Osmia leaiana,1
TQ1827,Osmia spinulosa,0
TQ1827,Panurgus banksianus,0
TQ1827,Panurgus calcaratus,1
TQ1827,Parasyrphus punctulatus,0
TQ1827,Parhelophilus frutetorum,0
TQ1827,Parhelophilus versicolor,0
TQ1827,Pipiza bimaculata,0
TQ1827,Pipizella viduata,0
TQ1827,Platycheirus albimanus,0
TQ1827,Platycheirus clypeatus,0
TQ1827,Platycheirus granditarsus,0
TQ1827,Platycheirus manicatus,0
TQ1827,Platycheirus nielseni,0
TQ1827,Platycheirus peltatus,0
TQ1827,Platycheirus ramsarensis,0
TQ1827,Platycheirus rosarum,0
TQ1827,Platycheirus scutatus,0
TQ1827,Platycheirus tarsalis,0
TQ1827,Rhingia campestris,0
TQ1827,Rhingia rostrata,0
TQ1827,Riponnensia splendens,0
TQ1827,Scaeva pyrastri,0
TQ1827,Scaeva selenitica,0
TQ1827,Sericomyia lappona,0
TQ1827,Sericomyia silentis,0
TQ1827,Sericomyia superbiens,0
TQ1827,Sphaerophoria fatarum,0
TQ1827,Sphaerophoria interrupta,0
TQ1827,Sphaerophoria philanthus,0
TQ1827,Sphaerophoria rueppellii,0
TQ1827,Sphaerophoria scripta,1
TQ1827,Sphaerophoria taeniata,0
TQ1827,Sphecodes crassus,0
TQ1827,Sphecodes ephippius,1
TQ1827,Sphecodes ferruginatus,0
TQ1827,Sphecodes geoffrellus,0
TQ1827,Sphecodes monilicornis,0
TQ1827,Sphecodes niger,0
TQ1827,Sphegina clunipes,0
TQ1827,Syritta pipiens,0
TQ1827,Syrphus rectus,0
TQ1827,Syrphus ribesii,2
TQ1827,Syrphus torvus,0
TQ1827,Syrphus vitripennis,0
TQ1827,Tropidia scita,0
TQ1827,Volucella bombylans,0
TQ1827,Volucella inanis,0
TQ1827,Volucella inflata,1
TQ1827,Volucella pellucens,0
TQ1827,Xanthogramma pedissequum,0
TQ1827,Xanthogramma stackelbergi,0
TQ1827,Xylota abiens,0
TQ1827,Xylota jakutorum,0
TQ1827,Xylota segnis,3
TQ1827,Xylota sylvarum,0
TQ3110,Anasimyia contracta,0
TQ3110,Anasimyia lineata,0
TQ3110,Anasimyia transfuga,0
TQ3110,Andrena alfkenella,0
TQ3110,Andrena angustior,0
TQ3110,Andrena bicolor,6
TQ3110,Andrena bucephala,0
TQ3110,Andrena chrysosceles,1
TQ3110,Andrena cineraria,0
TQ3110,Andrena coitana,0
TQ3110,Andrena denticulata,0
TQ3110,Andrena dorsata,0
TQ3110,Andrena flavipes,1
TQ3110,Andrena fucata,0
TQ3110,Andrena fulva,0
TQ3110,Andrena haemorrhoa,0
TQ3110,Andrena helvola,0
TQ3110,Andrena humilis,0
TQ3110,Andrena lapponica,0
TQ3110,Andrena minutula,4
TQ3110,Andrena nigriceps,0
TQ3110,Andrena nigroaenea,0
TQ3110,Andrena nitida,0
TQ3110,Andrena scotica,0
TQ3110,Andrena semilaevis,0
TQ3110,Andrena subopaca,0
TQ3110,Andrena synadelpha,0
TQ3110,Andrena tarsata,0
TQ3110,Andrena thoracica,0
TQ3110,Andrena trimmerana,0
TQ3110,Andrena wilkella,0
TQ3110,Anthidium manicatum,0
TQ3110,Anthophora furcata,0
TQ3110,Anthophora plumipes,0
TQ3110,Apis mellifera,16
TQ3110,Arctophila superbiens,0
TQ3110,Bombus barbutellus,0
TQ3110,Bombus bohemicus,0
TQ3110,Bombus campestris,0
TQ3110,Bombus hortorum,1
TQ3110,Bombus humilis,0
TQ3110,Bombus hypnorum,0
TQ3110,Bombus jonellus,0
TQ3110,Bombus lapidarius,1
TQ3110,Bombus lucorum,2
TQ3110,Bombus monticola,0
TQ3110,Bombus muscorum,0
TQ3110,Bombus pascuorum,1
TQ3110,Bombus pratorum,1
TQ3110,Bombus ruderarius,0
TQ3110,Bombus ruderatus,0
TQ3110,Bombus rupestris,0
TQ3110,Bombus soroeensis,0
TQ3110,Bombus sylvestris,0
TQ3110,Bombus terrestris,1
TQ3110,Bombus vestalis,0
TQ3110,Chalcosyrphus nemorum,0
TQ3110,Cheilosia albitarsis,0
TQ3110,Cheilosia bergenstammi,0
TQ3110,Cheilosia fraterna,0
TQ3110,Cheilosia illustrata,0
TQ3110,Cheilosia lasiopa,0
TQ3110,Cheilosia latifrons,0
TQ3110,Cheilosia pagana,0
TQ3110,Cheilosia proxima,0
TQ3110,Cheilosia soror,0
TQ3110,Cheilosia vernalis,0
TQ3110,Chelostoma campanularum,0
TQ3110,Chrysogaster cemiteriorum,0
TQ3110,Chrysogaster virescens,0
TQ3110,Chrysotoxum arcuatum,0
TQ3110,Chrysotoxum bicinctum,2
TQ3110,Chrysotoxum festivum,2
TQ3110,Chrysotoxum verralli,0
TQ3110,Coelioxys elongata,0
TQ3110,Coelioxys inermis,0
TQ3110,Colletes similis,0
TQ3110,Colletes succinctus,0
TQ3110,Dasypoda hirtipes,0
TQ3110,Dasysyrphus albostriatus,0
TQ3110,Dasysyrphus neovenustus,0
TQ3110,Dasysyrphus tricinctus,0
TQ3110,Dasysyrphus venustus,0
TQ3110,Epistrophe grossulariae,0
TQ3110,Episyrphus balteatus,2
TQ3110,Eristalinus aeneus,0
TQ3110,Eristalinus sepulchralis,0
TQ3110,Eristalis abusiva,0
TQ3110,Eristalis abusivus,0
TQ3110,Eristalis arbustorum,1
TQ3110,Eristalis horticola,0
TQ3110,Eristalis intricaria,0
TQ3110,Eristalis intricarius,0
TQ3110,Eristalis nemorum,0
TQ3110,Eristalis pertinax,0
TQ3110,Eristalis rupium,0
TQ3110,Eristalis tenax,2
TQ3110,Eucera longicornis,0
TQ3110,Eumerus funeralis,0
TQ3110,Eumerus ornatus,0
TQ3110,Eumerus strigatus,0
TQ3110,Eupeodes corollae,4
TQ3110,Eupeodes latifasciatus,0
TQ3110,Eupeodes luniger,0
TQ3110,Ferdinandea cuprea,0
TQ3110,Halictus confusus,1
TQ3110,Halictus eurygnathus,1
TQ3110,Halictus rubicundus,0
TQ3110,Halictus tumulorum,34
TQ3110,Helophilus hybridus,0
TQ3110,Helophilus pendulus,0
TQ3110,Helophilus trivittatus,0
TQ3110,Hylaeus brevicornis,0
TQ3110,Hylaeus communis,1
TQ3110,Hylaeus confusus,2
TQ3110,Hylaeus dilatatus,0
TQ3110,Hylaeus hyalinatus,0
TQ3110,Hylaeus pectoralis,0
TQ3110,Lasioglossum albipes,4
TQ3110,Lasioglossum calceatum,4
TQ3110,Lasioglossum cupromicans,0
TQ3110,Lasioglossum fratellum,0
TQ3110,Lasioglossum fulvicorne,2
TQ3110,Lasioglossum laevigatum,0
TQ3110,Lasioglossum lativentre,2
TQ3110,Lasioglossum leucopus,11
TQ3110,Lasioglossum leucozonium,22
TQ3110,Lasioglossum malachurum,8
TQ3110,Lasioglossum minutissimum,0
TQ3110,Lasioglossum morio,0
TQ3110,Lasioglossum parvulum,0
TQ3110,Lasioglossum pauperatum,0
TQ3110,Lasioglossum pauxillum,32
TQ3110,Lasioglossum punctatissimum,0
TQ3110,Lasioglossum puncticolle,0
TQ3110,Lasioglossum quadrinotatum,0
TQ3110,Lasioglossum rufitarse,0
TQ3110,Lasioglossum smeathmanellum,0
TQ3110,Lasioglossum villosulum,2
TQ3110,Lasioglossum xanthopus,0
TQ3110,Lasioglossum zonulum,5
TQ3110,Lejogaster metallina,0
TQ3110,Leucozona glaucia,0
TQ3110,Leucozona laternaria,0
TQ3110,Macropis europaea,0
TQ3110,Megachile centuncularis,0
TQ3110,Megachile ligniseca,0
TQ3110,Megachile versicolor,0
TQ3110,Megachile willughbiella,0
TQ3110,Melangyna cincta,0
TQ3110,Melangyna labiatarum,0
TQ3110,Melangyna lasiophthalma,0
TQ3110,Melangyna umbellatarum,0
TQ3110,Melanogaster aerosa,0
TQ3110,Melanogaster hirtella,0
TQ3110,Melanostoma form,0
TQ3110,Melanostoma mellinum,3
TQ3110,Melanostoma scalare,0
TQ3110,Meliscaeva auricollis,0
TQ3110,Meliscaeva cinctella,0
TQ3110,Melitta leporina,1
TQ3110,Merodon equestris,0
TQ3110,Myathropa florea,0
TQ3110,Neoascia geniculata,0
TQ3110,Neoascia meticulosa,0
TQ3110,Neoascia podagrica,1
TQ3110,Neoascia tenur,0
TQ3110,Nomada fabriciana,0
TQ3110,Nomada flava,0
TQ3110,Nomada flavoguttata,0
TQ3110,Nomada flavopicta,0
TQ3110,Nomada fucata,0
TQ3110,Nomada goodeniana,0
TQ3110,Nomada lathburiana,1
TQ3110,Nomada marshamella,0
TQ3110,Nomada obtusifrons,0
TQ3110,Nomada panzeri,0
TQ3110,Nomada ruficornis,0
TQ3110,Nomada striata,0
TQ3110,Orthonevra nobilis,0
TQ3110,Osmia bicolor,0
TQ3110,Osmia bicornis,0
TQ3110,Osmia caerulescens,0
TQ3110,Osmia leaiana,0
TQ3110,Osmia spinulosa,0
TQ3110,Panurgus banksianus,0
TQ3110,Panurgus calcaratus,0
TQ3110,Parasyrphus punctulatus,0
TQ3110,Parhelophilus frutetorum,0
TQ3110,Parhelophilus versicolor,0
TQ3110,Pipiza bimaculata,0
TQ3110,Pipizella viduata,1
TQ3110,Platycheirus albimanus,0
TQ3110,Platycheirus clypeatus,0
TQ3110,Platycheirus granditarsus,0
TQ3110,Platycheirus manicatus,2
TQ3110,Platycheirus nielseni,0
TQ3110,Platycheirus peltatus,0
TQ3110,Platycheirus ramsarensis,0
TQ3110,Platycheirus rosarum,0
TQ3110,Platycheirus scutatus,0
TQ3110,Platycheirus tarsalis,0
TQ3110,Rhingia campestris,11
TQ3110,Rhingia rostrata,0
TQ3110,Riponnensia splendens,0
TQ3110,Scaeva pyrastri,1
TQ3110,Scaeva selenitica,0
TQ3110,Sericomyia lappona,0
TQ3110,Sericomyia silentis,0
TQ3110,Sericomyia superbiens,0
TQ3110,Sphaerophoria fatarum,0
TQ3110,Sphaerophoria interrupta,0
TQ3110,Sphaerophoria philanthus,0
TQ3110,Sphaerophoria rueppellii,0
TQ3110,Sphaerophoria scripta,1
TQ3110,Sphaerophoria taeniata,0
TQ3110,Sphecodes crassus,1
TQ3110,Sphecodes ephippius,0
TQ3110,Sphecodes ferruginatus,0
TQ3110,Sphecodes geoffrellus,0
TQ3110,Sphecodes monilicornis,0
TQ3110,Sphecodes niger,0
TQ3110,Sphegina clunipes,0
TQ3110,Syritta pipiens,0
TQ3110,Syrphus rectus,0
TQ3110,Syrphus ribesii,0
TQ3110,Syrphus torvus,0
TQ3110,Syrphus vitripennis,1
TQ3110,Tropidia scita,0
TQ3110,Volucella bombylans,0
TQ3110,Volucella inanis,0
TQ3110,Volucella inflata,0
TQ3110,Volucella pellucens,0
TQ3110,Xanthogramma pedissequum,0
TQ3110,Xanthogramma stackelbergi,0
TQ3110,Xylota abiens,0
TQ3110,Xylota jakutorum,0
TQ3110,Xylota segnis,0
TQ3110,Xylota sylvarum,0
TQ4450,Anasimyia contracta,0
TQ4450,Anasimyia lineata,0
TQ4450,Anasimyia transfuga,0
TQ4450,Andrena alfkenella,0
TQ4450,Andrena angustior,0
TQ4450,Andrena bicolor,0
TQ4450,Andrena bucephala,0
TQ4450,Andrena chrysosceles,0
TQ4450,Andrena cineraria,0
TQ4450,Andrena coitana,0
TQ4450,Andrena denticulata,0
TQ4450,Andrena dorsata,0
TQ4450,Andrena flavipes,0
TQ4450,Andrena fucata,0
TQ4450,Andrena fulva,0
TQ4450,Andrena haemorrhoa,0
TQ4450,Andrena helvola,0
TQ4450,Andrena humilis,0
TQ4450,Andrena lapponica,0
TQ4450,Andrena minutula,0
TQ4450,Andrena nigriceps,0
TQ4450,Andrena nigroaenea,0
TQ4450,Andrena nitida,0
TQ4450,Andrena scotica,0
TQ4450,Andrena semilaevis,0
TQ4450,Andrena subopaca,0
TQ4450,Andrena synadelpha,0
TQ4450,Andrena tarsata,0
TQ4450,Andrena thoracica,0
TQ4450,Andrena trimmerana,0
TQ4450,Andrena wilkella,0
TQ4450,Anthidium manicatum,0
TQ4450,Anthophora furcata,0
TQ4450,Anthophora plumipes,0
TQ4450,Apis mellifera,21
TQ4450,Arctophila superbiens,0
TQ4450,Bombus barbutellus,0
TQ4450,Bombus bohemicus,0
TQ4450,Bombus campestris,0
TQ4450,Bombus hortorum,1
TQ4450,Bombus humilis,0
TQ4450,Bombus hypnorum,0
TQ4450,Bombus jonellus,0
TQ4450,Bombus lapidarius,1
TQ4450,Bombus lucorum,1
TQ4450,Bombus monticola,0
TQ4450,Bombus muscorum,0
TQ4450,Bombus pascuorum,0
TQ4450,Bombus pratorum,1
TQ4450,Bombus ruderarius,0
TQ4450,Bombus ruderatus,0
TQ4450,Bombus rupestris,0
TQ4450,Bombus soroeensis,0
TQ4450,Bombus sylvestris,0
TQ4450,Bombus terrestris,1
TQ4450,Bombus vestalis,0
TQ4450,Chalcosyrphus nemorum,0
TQ4450,Cheilosia albitarsis,0
TQ4450,Cheilosia bergenstammi,0
TQ4450,Cheilosia fraterna,0
TQ4450,Cheilosia illustrata,0
TQ4450,Cheilosia lasiopa,0
TQ4450,Cheilosia latifrons,0
TQ4450,Cheilosia pagana,0
TQ4450,Cheilosia proxima,0
TQ4450,Cheilosia soror,0
TQ4450,Cheilosia vernalis,0
TQ4450,Chelostoma campanularum,0
TQ4450,Chrysogaster cemiteriorum,0
TQ4450,Chrysogaster virescens,0
TQ4450,Chrysotoxum arcuatum,0
TQ4450,Chrysotoxum bicinctum,0
TQ4450,Chrysotoxum festivum,0
TQ4450,Chrysotoxum verralli,0
TQ4450,Coelioxys elongata,0
TQ4450,Coelioxys inermis,0
TQ4450,Colletes similis,0
TQ4450,Colletes succinctus,0
TQ4450,Dasypoda hirtipes,0
TQ4450,Dasysyrphus albostriatus,0
TQ4450,Dasysyrphus neovenustus,0
TQ4450,Dasysyrphus tricinctus,0
TQ4450,Dasysyrphus venustus,0
TQ4450,Epistrophe grossulariae,0
TQ4450,Episyrphus balteatus,0
TQ4450,Eristalinus aeneus,0
TQ4450,Eristalinus sepulchralis,0
TQ4450,Eristalis abusiva,0
TQ4450,Eristalis abusivus,0
TQ4450,Eristalis arbustorum,2
TQ4450,Eristalis horticola,0
TQ4450,Eristalis intricaria,0
TQ4450,Eristalis intricarius,0
TQ4450,Eristalis nemorum,1
TQ4450,Eristalis pertinax,0
TQ4450,Eristalis rupium,0
TQ4450,Eristalis tenax,0
TQ4450,Eucera longicornis,0
TQ4450,Eumerus funeralis,1
TQ4450,Eumerus ornatus,0
TQ4450,Eumerus strigatus,0
TQ4450,Eupeodes corollae,0
TQ4450,Eupeodes latifasciatus,0
TQ4450,Eupeodes luniger,0
TQ4450,Ferdinandea cuprea,4
TQ4450,Halictus confusus,0
TQ4450,Halictus eurygnathus,0
TQ4450,Halictus rubicundus,0
TQ4450,Halictus tumulorum,3
TQ4450,Helophilus hybridus,0
TQ4450,Helophilus pendulus,4
TQ4450,Helophilus trivittatus,0
TQ4450,Hylaeus brevicornis,0
TQ4450,Hylaeus communis,3
TQ4450,Hylaeus confusus,0
TQ4450,Hylaeus dilatatus,0
TQ4450,Hylaeus hyalinatus,0
TQ4450,Hylaeus pectoralis,0
TQ4450,Lasioglossum albipes,0
TQ4450,Lasioglossum calceatum,1
TQ4450,Lasioglossum cupromicans,0
TQ4450,Lasioglossum fratellum,0
TQ4450,Lasioglossum fulvicorne,0
TQ4450,Lasioglossum laevigatum,0
TQ4450,Lasioglossum lativentre,1
TQ4450,Lasioglossum leucopus,0
TQ4450,Lasioglossum leucozonium,1
TQ4450,Lasioglossum malachurum,2
TQ4450,Lasioglossum minutissimum,0
TQ4450,Lasioglossum morio,7
TQ4450,Lasioglossum parvulum,0
TQ4450,Lasioglossum pauperatum,0
TQ4450,Lasioglossum pauxillum,2
TQ4450,Lasioglossum punctatissimum,0
TQ4450,Lasioglossum puncticolle,0
TQ4450,Lasioglossum quadrinotatum,0
TQ4450,Lasioglossum rufitarse,0
TQ4450,Lasioglossum smeathmanellum,0
TQ4450,Lasioglossum villosulum,1
TQ4450,Lasioglossum xanthopus,0
TQ4450,Lasioglossum zonulum,0
TQ4450,Lejogaster metallina,0
TQ4450,Leucozona glaucia,0
TQ4450,Leucozona laternaria,0
TQ4450,Macropis europaea,0
TQ4450,Megachile centuncularis,0
TQ4450,Megachile ligniseca,0
TQ4450,Megachile versicolor,0
TQ4450,Megachile willughbiella,0
TQ4450,Melangyna cincta,0
TQ4450,Melangyna labiatarum,0
TQ4450,Melangyna lasiophthalma,0
TQ4450,Melangyna umbellatarum,0
TQ4450,Melanogaster aerosa,0
TQ4450,Melanogaster hirtella,0
TQ4450,Melanostoma form,0
TQ4450,Melanostoma mellinum,21
TQ4450,Melanostoma scalare,0
TQ4450,Meliscaeva auricollis,0
TQ4450,Meliscaeva cinctella,0
TQ4450,Melitta leporina,0
TQ4450,Merodon equestris,0
TQ4450,Myathropa florea,1
TQ4450,Neoascia geniculata,0
TQ4450,Neoascia meticulosa,0
TQ4450,Neoascia podagrica,4
TQ4450,Neoascia tenur,0
TQ4450,Nomada fabriciana,0
TQ4450,Nomada flava,0
TQ4450,Nomada flavoguttata,0
TQ4450,Nomada flavopicta,0
TQ4450,Nomada fucata,0
TQ4450,Nomada goodeniana,0
TQ4450,Nomada lathburiana,0
TQ4450,Nomada marshamella,0
TQ4450,Nomada obtusifrons,0
TQ4450,Nomada panzeri,0
TQ4450,Nomada ruficornis,0
TQ4450,Nomada striata,0
TQ4450,Orthonevra nobilis,0
TQ4450,Osmia bicolor,0
TQ4450,Osmia bicornis,0
TQ4450,Osmia caerulescens,1
TQ4450,Osmia leaiana,0
TQ4450,Osmia spinulosa,0
TQ4450,Panurgus banksianus,0
TQ4450,Panurgus calcaratus,0
TQ4450,Parasyrphus punctulatus,0
TQ4450,Parhelophilus frutetorum,0
TQ4450,Parhelophilus versicolor,0
TQ4450,Pipiza bimaculata,0
TQ4450,Pipizella viduata,0
TQ4450,Platycheirus albimanus,2
TQ4450,Platycheirus clypeatus,0
TQ4450,Platycheirus granditarsus,0
TQ4450,Platycheirus manicatus,0
TQ4450,Platycheirus nielseni,0
TQ4450,Platycheirus peltatus,0
TQ4450,Platycheirus ramsarensis,0
TQ4450,Platycheirus rosarum,2
TQ4450,Platycheirus scutatus,0
TQ4450,Platycheirus tarsalis,0
TQ4450,Rhingia campestris,0
TQ4450,Rhingia rostrata,0
TQ4450,Riponnensia splendens,0
TQ4450,Scaeva pyrastri,0
TQ4450,Scaeva selenitica,0
TQ4450,Sericomyia lappona,0
TQ4450,Sericomyia silentis,1
TQ4450,Sericomyia superbiens,0
TQ4450,Sphaerophoria fatarum,0
TQ4450,Sphaerophoria interrupta,0
TQ4450,Sphaerophoria philanthus,0
TQ4450,Sphaerophoria rueppellii,0
TQ4450,Sphaerophoria scripta,0
TQ4450,Sphaerophoria taeniata,0
TQ4450,Sphecodes crassus,0
TQ4450,Sphecodes ephippius,0
TQ4450,Sphecodes ferruginatus,0
TQ4450,Sphecodes geoffrellus,0
TQ4450,Sphecodes monilicornis,0
TQ4450,Sphecodes niger,0
TQ4450,Sphegina clunipes,0
TQ4450,Syritta pipiens,1
TQ4450,Syrphus rectus,0
TQ4450,Syrphus ribesii,1
TQ4450,Syrphus torvus,0
TQ4450,Syrphus vitripennis,0
TQ4450,Tropidia scita,0
TQ4450,Volucella bombylans,0
TQ4450,Volucella inanis,0
TQ4450,Volucella inflata,0
TQ4450,Volucella pellucens,0
TQ4450,Xanthogramma pedissequum,0
TQ4450,Xanthogramma stackelbergi,0
TQ4450,Xylota abiens,0
TQ4450,Xylota jakutorum,0
TQ4450,Xylota segnis,0
TQ4450,Xylota sylvarum,0
TQ8038,Anasimyia contracta,0
TQ8038,Anasimyia lineata,0
