x1km_square,flower_species,n_observed_flowers,flower_genus
TQ1827,Veronica officinalis,0,Veronica
TQ1827,Veronica persica,0,Veronica
TQ1827,Veronica polita,0,Veronica
TQ1827,Veronica serpyllifolia,0,Veronica
TQ1827,Vicia benghalensis,9,Vicia
TQ1827,Vicia cracca,17,Vicia
TQ1827,Vicia faba,0,Vicia
TQ1827,Vicia hirsuta,0,Vicia
TQ1827,Vicia lutea,10,Vicia
TQ1827,Vicia sativa,6,Vicia
TQ1827,Vicia sepium,0,Vicia
TQ1827,Vicia spp,1,Vicia
TQ1827,Vicia tetrasperma,0,Vicia
TQ1827,Viola arvensis,0,Viola
TQ1827,Viola canina,0,Viola
TQ1827,Viola palustris,0,Viola
TQ1827,Viola riviniana,0,Viola
TQ1827,Zea mays,0,Zea
TQ3110,Acer pseudoplatanus,0,Acer
TQ3110,Achillea millefolium,0,Achillea
TQ3110,Achillea ptarmica,0,Achillea
TQ3110,Aegopodium podagraria,0,Aegopodium
TQ3110,Aethusa cynapium,0,Aethusa
TQ3110,Ajuga reptans,0,Ajuga
TQ3110,Alliaria petiolata,0,Alliaria
TQ3110,Alnus glutinosa,0,Alnus
TQ3110,Anagallis arvensis,64,Anagallis
TQ3110,Anchusa arvensis,0,Anchusa
TQ3110,Anemone nemorosa,0,Anemone
TQ3110,Angelica sylvestris,0,Angelica
TQ3110,Anthemis cotula,0,Anthemis
TQ3110,Anthriscus caucalis,0,Anthriscus
TQ3110,Anthriscus sylvestris,25,Anthriscus
TQ3110,Apium nodiflorum,0,Apium
TQ3110,Armeria maritima,0,Armeria
TQ3110,Artemisia absinthium,0,Artemisia
TQ3110,Artemisia annua,0,Artemisia
TQ3110,Artemisia vulgaris,0,Artemisia
TQ3110,Aster tripolium,0,Aster
TQ3110,Atriplex patula,0,Atriplex
TQ3110,Atriplex portulacoides,0,Atriplex
TQ3110,Ballota nigra,0,Ballota
TQ3110,Barbarea vulgaris,0,Barbarea
TQ3110,Bellis perennis,8,Bellis
TQ3110,Berula erecta,0,Berula
TQ3110,Brassica napus,0,Brassica
TQ3110,Brassica oleracea,0,Brassica
TQ3110,Brassica rapa,0,Brassica
TQ3110,Bryonia dioica,200,Bryonia
TQ3110,Buddleja davidii,0,Buddleja
TQ3110,Bupleurum tenuissimum,0,Bupleurum
TQ3110,Calluna vulgaris,0,Calluna
TQ3110,Caltha palustris,0,Caltha
TQ3110,Calystegia sepium,0,Calystegia
TQ3110,Campanula rotundifolia,0,Campanula
TQ3110,Capsella bursa,10,Capsella
TQ3110,Cardamine flexuosa,0,Cardamine
TQ3110,Cardamine hirsuta,0,Cardamine
TQ3110,Cardamine pratensis,0,Cardamine
TQ3110,Carduus nutans,0,Carduus
TQ3110,Carum verticillatum,0,Carum
TQ3110,Centaurea cyanus,0,Centaurea
TQ3110,Centaurea nigra,0,Centaurea
TQ3110,Centaurea scabiosa,0,Centaurea
TQ3110,Centaurium erythraea,0,Centaurium
TQ3110,Cerastium arvense,0,Cerastium
TQ3110,Cerastium fontanum,0,Cerastium
TQ3110,Cerastium glomeratum,0,Cerastium
TQ3110,Ceratocapnos claviculata,0,Ceratocapnos
TQ3110,Chaerophyllum temulum,0,Chaerophyllum
TQ3110,Chamaemelum nobile,0,Chamaemelum
TQ3110,Chamerion angustifolium,0,Chamerion
TQ3110,Chenopodium album,0,Chenopodium
TQ3110,Chenopodium ficifolium,0,Chenopodium
TQ3110,Chenopodium quinoa,0,Chenopodium
TQ3110,Cichorium intybus,0,Cichorium
TQ3110,Circaea lutetiana,0,Circaea
TQ3110,Cirsium arvense,11,Cirsium
TQ3110,Cirsium eriophorum,0,Cirsium
TQ3110,Cirsium palustre,0,Cirsium
TQ3110,Cirsium vulgare,15,Cirsium
TQ3110,Clematis vitalba,80,Clematis
TQ3110,Clinopodium vulgare,0,Clinopodium
TQ3110,Conium maculatum,0,Conium
TQ3110,Conopodium majus,0,Conopodium
TQ3110,Convolvulus arvensis,371,Convolvulus
TQ3110,Conyza canadensis,0,Conyza
TQ3110,Cotoneaster salicifolius,0,Cotoneaster
TQ3110,Crataegus monogyna,0,Crataegus
TQ3110,Crepis capillaris,0,Crepis
TQ3110,Crepis vesicaria,0,Crepis
TQ3110,Cruciata laevipes,0,Cruciata
TQ3110,Cytisus scoparius,0,Cytisus
TQ3110,Dactylorhiza fuchsii,0,Dactylorhiza
TQ3110,Dactylorhiza maculata,0,Dactylorhiza
TQ3110,Daucus carota,0,Daucus
TQ3110,Digitalis ferruginea,0,Digitalis
TQ3110,Digitalis grandiflora,0,Digitalis
TQ3110,Digitalis purpurea,0,Digitalis
TQ3110,Dioscorea communis,0,Dioscorea
TQ3110,Doronicum plantagineum,0,Doronicum
TQ3110,Drosera anglica,0,Drosera
TQ3110,Drosera rotundifolia,0,Drosera
TQ3110,Dryas octopetala,0,Dryas
TQ3110,Epilobium hirsutum,0,Epilobium
TQ3110,Epilobium montanum,0,Epilobium
TQ3110,Epilobium obscurum,0,Epilobium
TQ3110,Epilobium palustre,0,Epilobium
TQ3110,Epilobium parviflorum,0,Epilobium
TQ3110,Epilobium roseum,0,Epilobium
TQ3110,Epilobium tetragonum,0,Epilobium
TQ3110,Erica cinerea,0,Erica
TQ3110,Erica tetralix,0,Erica
TQ3110,Eriophorum vaginatum,0,Eriophorum
TQ3110,Eupatorium cannabinum,0,Eupatorium
TQ3110,Euphorbia exigua,0,Euphorbia
TQ3110,Euphorbia helioscopia,0,Euphorbia
TQ3110,Euphrasia officinalis,0,Euphrasia
TQ3110,Fagopyrum esculentum,0,Fagopyrum
TQ3110,Fallopia convolvulus,0,Fallopia
TQ3110,Filipendula ulmaria,0,Filipendula
TQ3110,Fumaria officinalis,0,Fumaria
TQ3110,Galeopsis speciosa,0,Galeopsis
TQ3110,Galeopsis tetrahit,0,Galeopsis
TQ3110,Galium aparine,757,Galium
TQ3110,Galium mollugo,0,Galium
TQ3110,Galium odoratum,0,Galium
TQ3110,Galium palustre,0,Galium
TQ3110,Galium saxatile,0,Galium
TQ3110,Galium verum,0,Galium
TQ3110,Genista anglica,0,Genista
TQ3110,Geranium dissectum,1,Geranium
TQ3110,Geranium molle,0,Geranium
TQ3110,Geranium nodosum,0,Geranium
TQ3110,Geranium pratense,0,Geranium
TQ3110,Geranium pyrenaicum,0,Geranium
TQ3110,Geranium robertianum,0,Geranium
TQ3110,Geum urbanum,0,Geum
TQ3110,Glechoma hederacea,17,Glechoma
TQ3110,Hedera helix,0,Hedera
TQ3110,Helianthus annuus,0,Helianthus
TQ3110,Heracleum mantegazzianum,0,Heracleum
TQ3110,Heracleum sphondylium,16,Heracleum
TQ3110,Hippocrepis comosa,0,Hippocrepis
TQ3110,Hordeum vulgare,0,Hordeum
TQ3110,Hyacinthoides non,0,Hyacinthoides
TQ3110,Hypericum forrestii,0,Hypericum
TQ3110,Hypericum perforatum,0,Hypericum
TQ3110,Hypericum pulchrum,0,Hypericum
TQ3110,Hypericum tetrapterum,0,Hypericum
TQ3110,Hypochaeris radicata,0,Hypochaeris
TQ3110,Ilex aquifolium,0,Ilex
TQ3110,Impatiens glandulifera,0,Impatiens
TQ3110,Impatiens parviflora,0,Impatiens
TQ3110,Iris pseudacorus,0,Iris
TQ3110,Jacobaea erucifolia,0,Jacobaea
TQ3110,Jacobaea vulgaris,44,Jacobaea
TQ3110,Jasione montana,0,Jasione
TQ3110,Juncus conglomeratus,0,Juncus
TQ3110,Juncus effusus,0,Juncus
TQ3110,Knautia arvensis,0,Knautia
TQ3110,Lactuca serriola,0,Lactuca
TQ3110,Lamium album,0,Lamium
TQ3110,Lamium galeobdolon,0,Lamium
TQ3110,Lamium purpureum,0,Lamium
TQ3110,Lapsana communis,0,Lapsana
TQ3110,Lathyrus aphaca,0,Lathyrus
TQ3110,Lathyrus linifolius,0,Lathyrus
TQ3110,Lathyrus pratensis,189,Lathyrus
TQ3110,Leontodon hispidus,0,Leontodon
TQ3110,Leontodon saxatilis,0,Leontodon
TQ3110,Leucanthemum vulgare,6,Leucanthemum
TQ3110,Ligusticum scoticum,0,Ligusticum
TQ3110,Limonium vulgare,0,Limonium
TQ3110,Linaria vulgaris,0,Linaria
TQ3110,Linum catharticum,0,Linum
TQ3110,Linum usitatissimum,9,Linum
TQ3110,Lonicera caprifolium,0,Lonicera
TQ3110,Lonicera periclymenum,0,Lonicera
TQ3110,Lotus angustissimus,0,Lotus
TQ3110,Lotus corniculatus,0,Lotus
TQ3110,Lotus pedunculatus,0,Lotus
TQ3110,Lotus subbiflorus,0,Lotus
TQ3110,Luzula campestris,0,Luzula
TQ3110,Lysimachia nemorum,0,Lysimachia
TQ3110,Lysimachia punctata,0,Lysimachia
TQ3110,Lysimachia vulgaris,0,Lysimachia
TQ3110,Lythrum alatum,0,Lythrum
TQ3110,Lythrum salicaria,0,Lythrum
TQ3110,Malva sylvestris,0,Malva
TQ3110,Matricaria chamomilla,0,Matricaria
TQ3110,Matricaria discoidea,0,Matricaria
TQ3110,Medicago lupulina,8,Medicago
TQ3110,Melampyrum pratense,0,Melampyrum
TQ3110,Mentha aquatica,0,Mentha
TQ3110,Mentha arvensis,0,Mentha
TQ3110,Mercurialis perennis,0,Mercurialis
TQ3110,Myosotis arvensis,0,Myosotis
TQ3110,Myosotis discolor,0,Myosotis
TQ3110,Myosotis sylvatica,0,Myosotis
TQ3110,Narthecium ossifragum,0,Narthecium
TQ3110,Odontites vernus,0,Odontites
TQ3110,Oenanthe crocata,0,Oenanthe
TQ3110,Origanum vulgare,0,Origanum
TQ3110,Ornithopus perpusillus,0,Ornithopus
TQ3110,Oxalis acetosella,0,Oxalis
TQ3110,Panicum miliaceum,0,Panicum
TQ3110,Papaver rhoeas,101,Papaver
TQ3110,Pedicularis sylvatica,0,Pedicularis
TQ3110,Persicaria amplexicaulis,0,Persicaria
TQ3110,Persicaria bistorta,0,Persicaria
TQ3110,Persicaria hydropiper,0,Persicaria
TQ3110,Persicaria lapathifolia,0,Persicaria
TQ3110,Persicaria maculosa,0,Persicaria
TQ3110,Peucedanum ostruthium,0,Peucedanum
TQ3110,Picris echioides,0,Picris
TQ3110,Picris hieracioides,0,Picris
TQ3110,Pilosella officinarum,0,Pilosella
TQ3110,Pimpinella saxifraga,0,Pimpinella
TQ3110,Pinguicula vulgaris,0,Pinguicula
TQ3110,Plantago lanceolata,0,Plantago
TQ3110,Plantago major,0,Plantago
TQ3110,Plantago maritima,0,Plantago
TQ3110,Poa annua,0,Poa
TQ3110,Polygala serpyllifolia,0,Polygala
TQ3110,Polygala vulgaris,0,Polygala
TQ3110,Polygonum aviculare,2,Polygonum
TQ3110,Potentilla anglica,0,Potentilla
TQ3110,Potentilla anserina,0,Potentilla
TQ3110,Potentilla erecta,0,Potentilla
TQ3110,Potentilla recta,0,Potentilla
TQ3110,Potentilla reptans,0,Potentilla
TQ3110,Prunella vulgaris,0,Prunella
TQ3110,Prunus spinosa,0,Prunus
TQ3110,Pulicaria dysenterica,0,Pulicaria
TQ3110,Ranunculus acris,14,Ranunculus
TQ3110,Ranunculus bulbosus,0,Ranunculus
TQ3110,Ranunculus ficaria,0,Ranunculus
TQ3110,Ranunculus flammula,0,Ranunculus
TQ3110,Ranunculus repens,2,Ranunculus
TQ3110,Ranunculus sardous,0,Ranunculus
TQ3110,Raphanus raphanistrum,0,Raphanus
TQ3110,Raphanus sativus,0,Raphanus
TQ3110,Rhinanthus minor,0,Rhinanthus
TQ3110,Rosa arvensis,0,Rosa
TQ3110,Rosa canina,16,Rosa
TQ3110,Rubus caesius,0,Rubus
TQ3110,Rubus fruticosus,499,Rubus
TQ3110,Rubus idaeus,0,Rubus
TQ3110,Rumex acetosa,0,Rumex
TQ3110,Rumex acetosella,0,Rumex
TQ3110,Rumex crispus,0,Rumex
TQ3110,Rumex obtusifolius,0,Rumex
TQ3110,Rumex sanguineus,0,Rumex
TQ3110,Sagina saginoides,0,Sagina
TQ3110,Sambucus nigra,0,Sambucus
TQ3110,Sanguisorba officinalis,0,Sanguisorba
TQ3110,Scorzoneroides autumnalis,0,Scorzoneroides
TQ3110,Scrophularia auriculata,0,Scrophularia
TQ3110,Scrophularia nodosa,0,Scrophularia
TQ3110,Sedum anglicum,0,Sedum
TQ3110,Senecio erucifolius,0,Senecio
TQ3110,Senecio jacobaea,0,Senecio
TQ3110,Senecio vulgaris,0,Senecio
TQ3110,Sherardia arvensis,0,Sherardia
TQ3110,Silene dioica,0,Silene
TQ3110,Silene latifolia,0,Silene
TQ3110,Silybum marianum,0,Silybum
TQ3110,Sinapis alba,0,Sinapis
TQ3110,Sinapis arvensis,0,Sinapis
TQ3110,Sisymbrium officinale,0,Sisymbrium
TQ3110,Solanum dulcamara,0,Solanum
TQ3110,Solanum nigrum,20,Solanum
TQ3110,Solanum tuberosum,0,Solanum
TQ3110,Sonchus arvensis,0,Sonchus
TQ3110,Sonchus asper,0,Sonchus
TQ3110,Sonchus oleraceus,0,Sonchus
TQ3110,Sorbus aucuparia,0,Sorbus
TQ3110,Spergula arvensis,0,Spergula
TQ3110,Spergularia media,0,Spergularia
TQ3110,Stachys arvensis,0,Stachys
TQ3110,Stachys palustris,0,Stachys
TQ3110,Stachys sylvatica,5,Stachys
TQ3110,Stellaria alsine,0,Stellaria
TQ3110,Stellaria graminea,0,Stellaria
TQ3110,Stellaria holostea,0,Stellaria
TQ3110,Stellaria media,0,Stellaria
TQ3110,Suaeda maritima,0,Suaeda
TQ3110,Succisa pratensis,0,Succisa
TQ3110,Symphytum officinale,0,Symphytum
TQ3110,Taraxacum agg,0,Taraxacum
TQ3110,Taraxacum officinale,0,Taraxacum
TQ3110,Teucrium scorodonia,0,Teucrium
TQ3110,Thlaspi arvense,0,Thlaspi
TQ3110,Thymus polytrichus,0,Thymus
TQ3110,Thymus vulgaris,0,Thymus
TQ3110,Torilis japonica,0,Torilis
TQ3110,Tragopogon pratensis,0,Tragopogon
TQ3110,Trientalis europaea,0,Trientalis
TQ3110,Trifolium arvense,0,Trifolium
TQ3110,Trifolium campestre,0,Trifolium
TQ3110,Trifolium constantinopolitanum,0,Trifolium
TQ3110,Trifolium dubium,0,Trifolium
TQ3110,Trifolium pratense,0,Trifolium
TQ3110,Trifolium repens,5,Trifolium
TQ3110,Tripleurospermum inodorum,0,Tripleurospermum
TQ3110,Tripleurospermum maritimum,0,Tripleurospermum
TQ3110,Turgenia latifolia,0,Turgenia
TQ3110,Ulex europaeus,0,Ulex
TQ3110,Ulex gallii,0,Ulex
TQ3110,Urtica dioica,372,Urtica
TQ3110,Vaccinium myrtillus,0,Vaccinium
TQ3110,Vaccinium oxycoccos,0,Vaccinium
TQ3110,Vaccinium vitis,0,Vaccinium
TQ3110,Valeriana dioica,0,Valeriana
TQ3110,Valeriana officinalis,0,Valeriana
TQ3110,Verbena officinalis,0,Verbena
TQ3110,Verbena x,0,Verbena
TQ3110,Veronica agrestis,0,Veronica
TQ3110,Veronica arvensis,0,Veronica
TQ3110,Veronica beccabunga,0,Veronica
TQ3110,Veronica chamaedrys,0,Veronica
TQ3110,Veronica hederifolia,0,Veronica
TQ3110,Veronica montana,0,Veronica
TQ3110,Veronica officinalis,0,Veronica
TQ3110,Veronica persica,146,Veronica
TQ3110,Veronica polita,3,Veronica
TQ3110,Veronica serpyllifolia,0,Veronica
TQ3110,Vicia benghalensis,0,Vicia
TQ3110,Vicia cracca,0,Vicia
TQ3110,Vicia faba,0,Vicia
TQ3110,Vicia hirsuta,0,Vicia
TQ3110,Vicia lutea,0,Vicia
TQ3110,Vicia sativa,0,Vicia
TQ3110,Vicia sepium,0,Vicia
TQ3110,Vicia spp,0,Vicia
TQ3110,Vicia tetrasperma,0,Vicia
TQ3110,Viola arvensis,42,Viola
TQ3110,Viola canina,0,Viola
TQ3110,Viola palustris,0,Viola
TQ3110,Viola riviniana,0,Viola
TQ3110,Zea mays,0,Zea
TQ4450,Acer pseudoplatanus,0,Acer
TQ4450,Achillea millefolium,0,Achillea
TQ4450,Achillea ptarmica,0,Achillea
TQ4450,Aegopodium podagraria,0,Aegopodium
TQ4450,Aethusa cynapium,0,Aethusa
TQ4450,Ajuga reptans,0,Ajuga
TQ4450,Alliaria petiolata,0,Alliaria
TQ4450,Alnus glutinosa,0,Alnus
TQ4450,Anagallis arvensis,0,Anagallis
TQ4450,Anchusa arvensis,0,Anchusa
TQ4450,Anemone nemorosa,0,Anemone
TQ4450,Angelica sylvestris,0,Angelica
TQ4450,Anthemis cotula,0,Anthemis
TQ4450,Anthriscus caucalis,0,Anthriscus
TQ4450,Anthriscus sylvestris,2,Anthriscus
TQ4450,Apium nodiflorum,0,Apium
TQ4450,Armeria maritima,0,Armeria
TQ4450,Artemisia absinthium,0,Artemisia
TQ4450,Artemisia annua,0,Artemisia
TQ4450,Artemisia vulgaris,0,Artemisia
TQ4450,Aster tripolium,0,Aster
TQ4450,Atriplex patula,0,Atriplex
TQ4450,Atriplex portulacoides,0,Atriplex
TQ4450,Ballota nigra,0,Ballota
TQ4450,Barbarea vulgaris,0,Barbarea
TQ4450,Bellis perennis,20,Bellis
TQ4450,Berula erecta,0,Berula
TQ4450,Brassica napus,0,Brassica
TQ4450,Brassica oleracea,0,Brassica
TQ4450,Brassica rapa,0,Brassica
TQ4450,Bryonia dioica,0,Bryonia
TQ4450,Buddleja davidii,0,Buddleja
TQ4450,Bupleurum tenuissimum,0,Bupleurum
TQ4450,Calluna vulgaris,0,Calluna
TQ4450,Caltha palustris,0,Caltha
TQ4450,Calystegia sepium,0,Calystegia
TQ4450,Campanula rotundifolia,0,Campanula
TQ4450,Capsella bursa,0,Capsella
TQ4450,Cardamine flexuosa,0,Cardamine
TQ4450,Cardamine hirsuta,0,Cardamine
TQ4450,Cardamine pratensis,9,Cardamine
TQ4450,Carduus nutans,0,Carduus
TQ4450,Carum verticillatum,0,Carum
TQ4450,Centaurea cyanus,0,Centaurea
TQ4450,Centaurea nigra,25,Centaurea
TQ4450,Centaurea scabiosa,28,Centaurea
TQ4450,Centaurium erythraea,0,Centaurium
TQ4450,Cerastium arvense,0,Cerastium
TQ4450,Cerastium fontanum,24,Cerastium
TQ4450,Cerastium glomeratum,0,Cerastium
TQ4450,Ceratocapnos claviculata,0,Ceratocapnos
TQ4450,Chaerophyllum temulum,0,Chaerophyllum
TQ4450,Chamaemelum nobile,0,Chamaemelum
TQ4450,Chamerion angustifolium,0,Chamerion
TQ4450,Chenopodium album,0,Chenopodium
TQ4450,Chenopodium ficifolium,0,Chenopodium
TQ4450,Chenopodium quinoa,0,Chenopodium
TQ4450,Cichorium intybus,0,Cichorium
TQ4450,Circaea lutetiana,0,Circaea
TQ4450,Cirsium arvense,60,Cirsium
TQ4450,Cirsium eriophorum,0,Cirsium
TQ4450,Cirsium palustre,0,Cirsium
TQ4450,Cirsium vulgare,4,Cirsium
TQ4450,Clematis vitalba,0,Clematis
TQ4450,Clinopodium vulgare,0,Clinopodium
TQ4450,Conium maculatum,0,Conium
TQ4450,Conopodium majus,0,Conopodium
TQ4450,Convolvulus arvensis,0,Convolvulus
TQ4450,Conyza canadensis,0,Conyza
TQ4450,Cotoneaster salicifolius,0,Cotoneaster
TQ4450,Crataegus monogyna,709,Crataegus
TQ4450,Crepis capillaris,0,Crepis
TQ4450,Crepis vesicaria,0,Crepis
TQ4450,Cruciata laevipes,0,Cruciata
TQ4450,Cytisus scoparius,0,Cytisus
TQ4450,Dactylorhiza fuchsii,0,Dactylorhiza
TQ4450,Dactylorhiza maculata,0,Dactylorhiza
TQ4450,Daucus carota,0,Daucus
TQ4450,Digitalis ferruginea,0,Digitalis
TQ4450,Digitalis grandiflora,0,Digitalis
TQ4450,Digitalis purpurea,0,Digitalis
TQ4450,Dioscorea communis,0,Dioscorea
TQ4450,Doronicum plantagineum,0,Doronicum
TQ4450,Drosera anglica,0,Drosera
TQ4450,Drosera rotundifolia,0,Drosera
TQ4450,Dryas octopetala,0,Dryas
TQ4450,Epilobium hirsutum,10,Epilobium
TQ4450,Epilobium montanum,0,Epilobium
TQ4450,Epilobium obscurum,0,Epilobium
TQ4450,Epilobium palustre,0,Epilobium
TQ4450,Epilobium parviflorum,0,Epilobium
TQ4450,Epilobium roseum,0,Epilobium
TQ4450,Epilobium tetragonum,0,Epilobium
TQ4450,Erica cinerea,0,Erica
TQ4450,Erica tetralix,0,Erica
TQ4450,Eriophorum vaginatum,0,Eriophorum
TQ4450,Eupatorium cannabinum,0,Eupatorium
TQ4450,Euphorbia exigua,0,Euphorbia
TQ4450,Euphorbia helioscopia,0,Euphorbia
TQ4450,Euphrasia officinalis,0,Euphrasia
TQ4450,Fagopyrum esculentum,0,Fagopyrum
TQ4450,Fallopia convolvulus,0,Fallopia
TQ4450,Filipendula ulmaria,0,Filipendula
TQ4450,Fumaria officinalis,0,Fumaria
TQ4450,Galeopsis speciosa,0,Galeopsis
TQ4450,Galeopsis tetrahit,0,Galeopsis
TQ4450,Galium aparine,111,Galium
TQ4450,Galium mollugo,0,Galium
TQ4450,Galium odoratum,0,Galium
TQ4450,Galium palustre,0,Galium
TQ4450,Galium saxatile,0,Galium
TQ4450,Galium verum,0,Galium
TQ4450,Genista anglica,0,Genista
TQ4450,Geranium dissectum,0,Geranium
TQ4450,Geranium molle,0,Geranium
TQ4450,Geranium nodosum,0,Geranium
TQ4450,Geranium pratense,0,Geranium
TQ4450,Geranium pyrenaicum,0,Geranium
TQ4450,Geranium robertianum,4,Geranium
TQ4450,Geum urbanum,0,Geum
TQ4450,Glechoma hederacea,0,Glechoma
TQ4450,Hedera helix,0,Hedera
TQ4450,Helianthus annuus,0,Helianthus
TQ4450,Heracleum mantegazzianum,0,Heracleum
TQ4450,Heracleum sphondylium,1,Heracleum
TQ4450,Hippocrepis comosa,0,Hippocrepis
TQ4450,Hordeum vulgare,0,Hordeum
TQ4450,Hyacinthoides non,0,Hyacinthoides
TQ4450,Hypericum forrestii,0,Hypericum
TQ4450,Hypericum perforatum,0,Hypericum
TQ4450,Hypericum pulchrum,0,Hypericum
TQ4450,Hypericum tetrapterum,0,Hypericum
TQ4450,Hypochaeris radicata,0,Hypochaeris
TQ4450,Ilex aquifolium,0,Ilex
TQ4450,Impatiens glandulifera,0,Impatiens
TQ4450,Impatiens parviflora,0,Impatiens
TQ4450,Iris pseudacorus,0,Iris
TQ4450,Jacobaea erucifolia,0,Jacobaea
TQ4450,Jacobaea vulgaris,0,Jacobaea
TQ4450,Jasione montana,0,Jasione
TQ4450,Juncus conglomeratus,0,Juncus
TQ4450,Juncus effusus,0,Juncus
TQ4450,Knautia arvensis,0,Knautia
TQ4450,Lactuca serriola,0,Lactuca
TQ4450,Lamium album,0,Lamium
TQ4450,Lamium galeobdolon,68,Lamium
TQ4450,Lamium purpureum,0,Lamium
TQ4450,Lapsana communis,0,Lapsana
TQ4450,Lathyrus aphaca,0,Lathyrus
TQ4450,Lathyrus linifolius,0,Lathyrus
TQ4450,Lathyrus pratensis,0,Lathyrus
TQ4450,Leontodon hispidus,0,Leontodon
TQ4450,Leontodon saxatilis,0,Leontodon
TQ4450,Leucanthemum vulgare,0,Leucanthemum
TQ4450,Ligusticum scoticum,0,Ligusticum
TQ4450,Limonium vulgare,0,Limonium
TQ4450,Linaria vulgaris,0,Linaria
TQ4450,Linum catharticum,0,Linum
TQ4450,Linum usitatissimum,0,Linum
TQ4450,Lonicera caprifolium,0,Lonicera
TQ4450,Lonicera periclymenum,0,Lonicera
TQ4450,Lotus angustissimus,0,Lotus
TQ4450,Lotus corniculatus,350,Lotus
TQ4450,Lotus pedunculatus,0,Lotus
TQ4450,Lotus subbiflorus,0,Lotus
TQ4450,Luzula campestris,0,Luzula
TQ4450,Lysimachia nemorum,0,Lysimachia
TQ4450,Lysimachia punctata,0,Lysimachia
TQ4450,Lysimachia vulgaris,0,Lysimachia
TQ4450,Lythrum alatum,0,Lythrum
TQ4450,Lythrum salicaria,0,Lythrum
TQ4450,Malva sylvestris,0,Malva
TQ4450,Matricaria chamomilla,0,Matricaria
TQ4450,Matricaria discoidea,0,Matricaria
TQ4450,Medicago lupulina,4,Medicago
TQ4450,Melampyrum pratense,0,Melampyrum
TQ4450,Mentha aquatica,0,Mentha
TQ4450,Mentha arvensis,0,Mentha
TQ4450,Mercurialis perennis,0,Mercurialis
TQ4450,Myosotis arvensis,0,Myosotis
TQ4450,Myosotis discolor,0,Myosotis
TQ4450,Myosotis sylvatica,0,Myosotis
TQ4450,Narthecium ossifragum,0,Narthecium
TQ4450,Odontites vernus,0,Odontites
TQ4450,Oenanthe crocata,0,Oenanthe
TQ4450,Origanum vulgare,0,Origanum
TQ4450,Ornithopus perpusillus,0,Ornithopus
TQ4450,Oxalis acetosella,0,Oxalis
TQ4450,Panicum miliaceum,0,Panicum
TQ4450,Papaver rhoeas,0,Papaver
TQ4450,Pedicularis sylvatica,0,Pedicularis
TQ4450,Persicaria amplexicaulis,0,Persicaria
TQ4450,Persicaria bistorta,0,Persicaria
TQ4450,Persicaria hydropiper,0,Persicaria
TQ4450,Persicaria lapathifolia,0,Persicaria
TQ4450,Persicaria maculosa,0,Persicaria
TQ4450,Peucedanum ostruthium,0,Peucedanum
TQ4450,Picris echioides,0,Picris
TQ4450,Picris hieracioides,0,Picris
TQ4450,Pilosella officinarum,0,Pilosella
TQ4450,Pimpinella saxifraga,0,Pimpinella
TQ4450,Pinguicula vulgaris,0,Pinguicula
TQ4450,Plantago lanceolata,0,Plantago
TQ4450,Plantago major,0,Plantago
TQ4450,Plantago maritima,0,Plantago
TQ4450,Poa annua,0,Poa
TQ4450,Polygala serpyllifolia,0,Polygala
TQ4450,Polygala vulgaris,0,Polygala
TQ4450,Polygonum aviculare,0,Polygonum
TQ4450,Potentilla anglica,0,Potentilla
TQ4450,Potentilla anserina,0,Potentilla
TQ4450,Potentilla erecta,0,Potentilla
TQ4450,Potentilla recta,0,Potentilla
TQ4450,Potentilla reptans,1,Potentilla
TQ4450,Prunella vulgaris,0,Prunella
TQ4450,Prunus spinosa,0,Prunus
TQ4450,Pulicaria dysenterica,0,Pulicaria
TQ4450,Ranunculus acris,149,Ranunculus
TQ4450,Ranunculus bulbosus,0,Ranunculus
TQ4450,Ranunculus ficaria,0,Ranunculus
TQ4450,Ranunculus flammula,0,Ranunculus
TQ4450,Ranunculus repens,186,Ranunculus
TQ4450,Ranunculus sardous,0,Ranunculus
TQ4450,Raphanus raphanistrum,0,Raphanus
TQ4450,Raphanus sativus,0,Raphanus
TQ4450,Rhinanthus minor,0,Rhinanthus
TQ4450,Rosa arvensis,0,Rosa
TQ4450,Rosa canina,0,Rosa
TQ4450,Rubus caesius,0,Rubus
TQ4450,Rubus fruticosus,35,Rubus
TQ4450,Rubus idaeus,0,Rubus
TQ4450,Rumex acetosa,0,Rumex
TQ4450,Rumex acetosella,0,Rumex
TQ4450,Rumex crispus,0,Rumex
TQ4450,Rumex obtusifolius,0,Rumex
TQ4450,Rumex sanguineus,0,Rumex
TQ4450,Sagina saginoides,0,Sagina
TQ4450,Sambucus nigra,0,Sambucus
TQ4450,Sanguisorba officinalis,0,Sanguisorba
TQ4450,Scorzoneroides autumnalis,0,Scorzoneroides
TQ4450,Scrophularia auriculata,0,Scrophularia
TQ4450,Scrophularia nodosa,0,Scrophularia
TQ4450,Sedum anglicum,0,Sedum
TQ4450,Senecio erucifolius,0,Senecio
TQ4450,Senecio jacobaea,0,Senecio
TQ4450,Senecio vulgaris,0,Senecio
TQ4450,Sherardia arvensis,0,Sherardia
TQ4450,Silene dioica,26,Silene
TQ4450,Silene latifolia,0,Silene
TQ4450,Silybum marianum,0,Silybum
TQ4450,Sinapis alba,0,Sinapis
TQ4450,Sinapis arvensis,0,Sinapis
TQ4450,Sisymbrium officinale,0,Sisymbrium
