SpeciesName,Genus,Family,Order,Class,Phylum,spec_code,Lmax,TL (trophic level),DepthRangeDeep,K,tm (age of maturity),tmax (maximum age),Lm (length of maturity),EnvTemp,DemersPelag,environment,Marine,Brackish,Freshwater,Macroinvert?,Edible?,FisheriesImportance
Halisarca metabola,Halisarca,Halisarcidae,Chondrillida,Demospongiae,Porifera,163015,,,2,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Halisarca purpura,Halisarca,Halisarcidae,Chondrillida,Demospongiae,Porifera,51129,,,1,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Acanthochaetetes horiguchi,Acanthochaetetes,Acanthochaetetidae,Clionaida,Demospongiae,Porifera,163017,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Acanthochaetetes wellsi,Acanthochaetetes,Acanthochaetetidae,Clionaida,Demospongiae,Porifera,163063,,,100,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Cervicornia cuspidifera,Cervicornia,Clionaidae,Clionaida,Demospongiae,Porifera,130050,,,34,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Cliona albimarginata,Cliona,Clionaidae,Clionaida,Demospongiae,Porifera,86897,,,25,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Cliona aprica,Cliona,Clionaidae,Clionaida,Demospongiae,Porifera,130692,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Cliona arenosa,Cliona,Clionaidae,Clionaida,Demospongiae,Porifera,165935,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Cliona californiana,Cliona,Clionaidae,Clionaida,Demospongiae,Porifera,155005,,,,,,,,temperate,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Cliona caribbaea,Cliona,Clionaidae,Clionaida,Demospongiae,Porifera,51696,0.2,,70,,,,,tropical,reef-associated,"marine, brackish",TRUE,TRUE,FALSE,Yes,,
Cliona celata,Cliona,Clionaidae,Clionaida,Demospongiae,Porifera,51692,30,,120,,,,,temperate,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Cliona chilensis,Cliona,Clionaidae,Clionaida,Demospongiae,Porifera,152055,,,30,,,,,subtropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Cliona delitrix,Cliona,Clionaidae,Clionaida,Demospongiae,Porifera,51699,,,22,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Cliona dichotoma,Cliona,Clionaidae,Clionaida,Demospongiae,Porifera,86895,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Cliona ensifera,Cliona,Clionaidae,Clionaida,Demospongiae,Porifera,130026,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Cliona euryphylle,Cliona,Clionaidae,Clionaida,Demospongiae,Porifera,165936,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Cliona favus,Cliona,Clionaidae,Clionaida,Demospongiae,Porifera,86898,,,10,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Cliona jullieni,Cliona,Clionaidae,Clionaida,Demospongiae,Porifera,163078,,,100,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Cliona kempi,Cliona,Clionaidae,Clionaida,Demospongiae,Porifera,130027,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Cliona langae,Cliona,Clionaidae,Clionaida,Demospongiae,Porifera,141843,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Cliona liangae,Cliona,Clionaidae,Clionaida,Demospongiae,Porifera,86899,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Cliona lobata,Cliona,Clionaidae,Clionaida,Demospongiae,Porifera,51693,,,,,,,,temperate,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Cliona mucronata,Cliona,Clionaidae,Clionaida,Demospongiae,Porifera,86896,,,21,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Cliona orientalis,Cliona,Clionaidae,Clionaida,Demospongiae,Porifera,130030,,,100,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Cliona patera,Cliona,Clionaidae,Clionaida,Demospongiae,Porifera,130064,100,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Cliona raphida,Cliona,Clionaidae,Clionaida,Demospongiae,Porifera,141080,,,,,,,,tropical,sessile,brackish,FALSE,TRUE,FALSE,Yes,,
Cliona schmidti,Cliona,Clionaidae,Clionaida,Demospongiae,Porifera,51700,,,28,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Cliona tenuis,Cliona,Clionaidae,Clionaida,Demospongiae,Porifera,84517,,,20,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Cliona undulata,Cliona,Clionaidae,Clionaida,Demospongiae,Porifera,165939,,,1,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Cliona utricularis,Cliona,Clionaidae,Clionaida,Demospongiae,Porifera,86900,,,16,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Cliona valentis,Cliona,Clionaidae,Clionaida,Demospongiae,Porifera,169308,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Cliona varians,Cliona,Clionaidae,Clionaida,Demospongiae,Porifera,51656,,,,,,,,tropical,reef-associated,"marine, brackish",TRUE,TRUE,FALSE,Yes,,
Cliona vermifera,Cliona,Clionaidae,Clionaida,Demospongiae,Porifera,165937,,,10,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Cliona viridis,Cliona,Clionaidae,Clionaida,Demospongiae,Porifera,130032,,,4,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Clionaopsis platei,Clionaopsis,Clionaidae,Clionaida,Demospongiae,Porifera,152056,,,32,,,,,subtropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Cliothosa aurivillii,Cliothosa,Clionaidae,Clionaida,Demospongiae,Porifera,130047,,,1,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Cliothosa hancocki,Cliothosa,Clionaidae,Clionaida,Demospongiae,Porifera,130033,,,5,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Cliothosa quadrata,Cliothosa,Clionaidae,Clionaida,Demospongiae,Porifera,130031,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Fowlerina punctata,Fowlerina,Clionaidae,Clionaida,Demospongiae,Porifera,140401,,,,,,,,subtropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Fowlerina zetesios,Fowlerina,Clionaidae,Clionaida,Demospongiae,Porifera,1361,,,,,,,,subtropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Paedoclione doliiformis,Paedoclione,Clionaidae,Clionaida,Demospongiae,Porifera,8459,0.15,,,,,,,subtropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Paraclione flavescens,Paraclione,Clionaidae,Clionaida,Demospongiae,Porifera,140402,,,,,,,,subtropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Paraclione longicaudata,Paraclione,Clionaidae,Clionaida,Demospongiae,Porifera,8460,,,,,,,,subtropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Pione carpenteri,Pione,Clionaidae,Clionaida,Demospongiae,Porifera,130025,,,9,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Pione lampa,Pione,Clionaidae,Clionaida,Demospongiae,Porifera,51698,,,15,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Pione truitti,Pione,Clionaidae,Clionaida,Demospongiae,Porifera,51694,,,1,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Pione vastifica,Pione,Clionaidae,Clionaida,Demospongiae,Porifera,51695,,,15,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Pione velans,Pione,Clionaidae,Clionaida,Demospongiae,Porifera,167560,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Spheciospongia areolata,Spheciospongia,Clionaidae,Clionaida,Demospongiae,Porifera,130046,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Spheciospongia carnosa,Spheciospongia,Clionaidae,Clionaida,Demospongiae,Porifera,130048,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Spheciospongia confoederata,Spheciospongia,Clionaidae,Clionaida,Demospongiae,Porifera,51655,100,,26,,,,,subtropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Spheciospongia inconstans,Spheciospongia,Clionaidae,Clionaida,Demospongiae,Porifera,130052,,,100,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Spheciospongia lacunosa,Spheciospongia,Clionaidae,Clionaida,Demospongiae,Porifera,130053,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Spheciospongia papillosa,Spheciospongia,Clionaidae,Clionaida,Demospongiae,Porifera,165938,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Spheciospongia peleia,Spheciospongia,Clionaidae,Clionaida,Demospongiae,Porifera,165064,,,,,,,,Tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Spheciospongia potamophera,Spheciospongia,Clionaidae,Clionaida,Demospongiae,Porifera,170947,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Spheciospongia purpurea,Spheciospongia,Clionaidae,Clionaida,Demospongiae,Porifera,130055,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Spheciospongia semilunaris,Spheciospongia,Clionaidae,Clionaida,Demospongiae,Porifera,130056,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Spheciospongia solida,Spheciospongia,Clionaidae,Clionaida,Demospongiae,Porifera,106077,,,25,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Spheciospongia spiculifera,Spheciospongia,Clionaidae,Clionaida,Demospongiae,Porifera,130057,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Spheciospongia tentorioides,Spheciospongia,Clionaidae,Clionaida,Demospongiae,Porifera,2381383,,,38,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Spheciospongia vagabunda,Spheciospongia,Clionaidae,Clionaida,Demospongiae,Porifera,130060,,,100,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Spheciospongia vesparium,Spheciospongia,Clionaidae,Clionaida,Demospongiae,Porifera,51654,,,15,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Volzia azzaroliae,Volzia,Clionaidae,Clionaida,Demospongiae,Porifera,154844,,,,,,,,subtropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Diplastrella bistellata,Diplastrella,Spirastrellidae,Clionaida,Demospongiae,Porifera,51648,,,5,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Diplastrella megastellata,Diplastrella,Spirastrellidae,Clionaida,Demospongiae,Porifera,51650,,,,,,,,tropical,sessile,brackish,FALSE,TRUE,FALSE,Yes,,
Diplastrella spiniglobata,Diplastrella,Spirastrellidae,Clionaida,Demospongiae,Porifera,51652,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Spirastrella coccinea,Spirastrella,Spirastrellidae,Clionaida,Demospongiae,Porifera,51647,,,15,,,,,subtropical,sessile,"marine, brackish",TRUE,TRUE,FALSE,Yes,,
Spirastrella coccinopsis,Spirastrella,Spirastrellidae,Clionaida,Demospongiae,Porifera,165940,,,13,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Spirastrella cunctatrix,Spirastrella,Spirastrellidae,Clionaida,Demospongiae,Porifera,130049,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Spirastrella decumbens,Spirastrella,Spirastrellidae,Clionaida,Demospongiae,Porifera,130051,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Spirastrella hartmani,Spirastrella,Spirastrellidae,Clionaida,Demospongiae,Porifera,84511,4,,10,,,,,tropical,sessile,"marine, brackish",TRUE,TRUE,FALSE,Yes,,
Spirastrella keaukaha,Spirastrella,Spirastrellidae,Clionaida,Demospongiae,Porifera,169295,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Spirastrella mollis,Spirastrella,Spirastrellidae,Clionaida,Demospongiae,Porifera,84512,0.5,,,,,,,tropical,sessile,"marine, brackish",TRUE,TRUE,FALSE,Yes,,
Spirastrella pachyspira,Spirastrella,Spirastrellidae,Clionaida,Demospongiae,Porifera,130054,,,25,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Spirastrella phyllodes,Spirastrella,Spirastrellidae,Clionaida,Demospongiae,Porifera,165951,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Spirastrella tristellata,Spirastrella,Spirastrellidae,Clionaida,Demospongiae,Porifera,130059,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Aplysilla glacialis,Aplysilla,Darwinellidae,Dendroceratida,Demospongiae,Porifera,51118,,,84,,,,,tropical,sessile,brackish,FALSE,TRUE,FALSE,Yes,,
Aplysilla rosea,Aplysilla,Darwinellidae,Dendroceratida,Demospongiae,Porifera,51121,,,,,,,,polar,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Aplysilla sulfurea,Aplysilla,Darwinellidae,Dendroceratida,Demospongiae,Porifera,51120,,,300,,,,,temperate,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Chelonaplysilla aurea,Chelonaplysilla,Darwinellidae,Dendroceratida,Demospongiae,Porifera,163079,,,100,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Chelonaplysilla betinensis,Chelonaplysilla,Darwinellidae,Dendroceratida,Demospongiae,Porifera,2381051,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Chelonaplysilla delicata,Chelonaplysilla,Darwinellidae,Dendroceratida,Demospongiae,Porifera,162867,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Chelonaplysilla erecta,Chelonaplysilla,Darwinellidae,Dendroceratida,Demospongiae,Porifera,51124,1,,,,,,,tropical,sessile,"marine, brackish",TRUE,TRUE,FALSE,Yes,,
Chelonaplysilla noevus,Chelonaplysilla,Darwinellidae,Dendroceratida,Demospongiae,Porifera,51125,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Chelonaplysilla violacea,Chelonaplysilla,Darwinellidae,Dendroceratida,Demospongiae,Porifera,165673,,,25,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Darwinella australiensis,Darwinella,Darwinellidae,Dendroceratida,Demospongiae,Porifera,2380842,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Darwinella gardineri,Darwinella,Darwinellidae,Dendroceratida,Demospongiae,Porifera,152164,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Darwinella rosacea,Darwinella,Darwinellidae,Dendroceratida,Demospongiae,Porifera,141097,,,,,,,,tropical,sessile,brackish,FALSE,TRUE,FALSE,Yes,,
Dendrilla antarctica,Dendrilla,Darwinellidae,Dendroceratida,Demospongiae,Porifera,152600,,,,,,,,polar,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Dendrilla cactos,Dendrilla,Darwinellidae,Dendroceratida,Demospongiae,Porifera,51091,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Dendrilla camera,Dendrilla,Darwinellidae,Dendroceratida,Demospongiae,Porifera,166014,,,17,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Dendrilla lacunosa,Dendrilla,Darwinellidae,Dendroceratida,Demospongiae,Porifera,51097,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Dendrilla lendenfeldi,Dendrilla,Darwinellidae,Dendroceratida,Demospongiae,Porifera,51098,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Dendrilla membranosa,Dendrilla,Darwinellidae,Dendroceratida,Demospongiae,Porifera,51096,,,,,,,,polar,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Dendrilla mertoni,Dendrilla,Darwinellidae,Dendroceratida,Demospongiae,Porifera,2380843,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Dendrilla rosea,Dendrilla,Darwinellidae,Dendroceratida,Demospongiae,Porifera,51103,,,100,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Acanthodendrilla australis,Acanthodendrilla,Dictyodendrillidae,Dendroceratida,Demospongiae,Porifera,163081,,,100,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Dictyodendrilla pallasi,Dictyodendrilla,Dictyodendrillidae,Dendroceratida,Demospongiae,Porifera,152601,,,,,,,,polar,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Igernella mirabilis,Igernella,Dictyodendrillidae,Dendroceratida,Demospongiae,Porifera,2381052,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Igernella notabilis,Igernella,Dictyodendrillidae,Dendroceratida,Demospongiae,Porifera,51127,,,20,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Igernella vansoesti,Igernella,Dictyodendrillidae,Dendroceratida,Demospongiae,Porifera,166015,,,13,,,,,tropical,sessile,"marine, brackish",TRUE,TRUE,FALSE,Yes,,
Spongionella foliascens,Spongionella,Dictyodendrillidae,Dendroceratida,Demospongiae,Porifera,166016,,,60,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Spongionella monoprocta,Spongionella,Dictyodendrillidae,Dendroceratida,Demospongiae,Porifera,2381413,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Spongionella nigra,Spongionella,Dictyodendrillidae,Dendroceratida,Demospongiae,Porifera,162868,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Spongionella pulchella,Spongionella,Dictyodendrillidae,Dendroceratida,Demospongiae,Porifera,51035,,,534,,,,,temperate,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Citronia vasiformis,Citronia,Dysideidae,Dictyoceratida,Demospongiae,Porifera,163083,,,100,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Dysidea arenaria,Dysidea,Dysideidae,Dictyoceratida,Demospongiae,Porifera,2380826,,,100,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Dysidea avara,Dysidea,Dysideidae,Dictyoceratida,Demospongiae,Porifera,51088,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Dysidea cinerea,Dysidea,Dysideidae,Dictyoceratida,Demospongiae,Porifera,2380827,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Dysidea elastica,Dysidea,Dysideidae,Dictyoceratida,Demospongiae,Porifera,2380918,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Dysidea etheria,Dysidea,Dysideidae,Dictyoceratida,Demospongiae,Porifera,51087,0.1,,17,,,,,tropical,sessile,"marine, brackish",TRUE,TRUE,FALSE,Yes,,
Dysidea fragilis,Dysidea,Dysideidae,Dictyoceratida,Demospongiae,Porifera,51085,,,2300,,,,,temperate,sessile,"marine, brackish",TRUE,TRUE,FALSE,Yes,,
Dysidea frondosa,Dysidea,Dysideidae,Dictyoceratida,Demospongiae,Porifera,155344,,,100,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Dysidea granulosa,Dysidea,Dysideidae,Dictyoceratida,Demospongiae,Porifera,2380829,,,25,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Dysidea janiae,Dysidea,Dysideidae,Dictyoceratida,Demospongiae,Porifera,130687,,,25,,,,,tropical,sessile,"marine, brackish",TRUE,TRUE,FALSE,Yes,,
Dysidea nigrescens,Dysidea,Dysideidae,Dictyoceratida,Demospongiae,Porifera,164680,,,,,,,,Tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Dysidea pallescens,Dysidea,Dysideidae,Dictyoceratida,Demospongiae,Porifera,50368,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Dysidea ramoglomerata,Dysidea,Dysideidae,Dictyoceratida,Demospongiae,Porifera,2380831,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Dysidea variabilis,Dysidea,Dysideidae,Dictyoceratida,Demospongiae,Porifera,51086,,,14,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Euryspongia delicatula,Euryspongia,Dysideidae,Dictyoceratida,Demospongiae,Porifera,163084,,,100,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Euryspongia lobata,Euryspongia,Dysideidae,Dictyoceratida,Demospongiae,Porifera,51108,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Euryspongia rosea,Euryspongia,Dysideidae,Dictyoceratida,Demospongiae,Porifera,51109,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Lamellodysidea chlorea,Lamellodysidea,Dysideidae,Dictyoceratida,Demospongiae,Porifera,162697,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Lamellodysidea herbacea,Lamellodysidea,Dysideidae,Dictyoceratida,Demospongiae,Porifera,2380830,,,100,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Pleraplysilla hyalina,Pleraplysilla,Dysideidae,Dictyoceratida,Demospongiae,Porifera,169312,,,2,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Pleraplysilla minchini,Pleraplysilla,Dysideidae,Dictyoceratida,Demospongiae,Porifera,51122,,,,,,,,temperate,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Ircinia aruensis,Ircinia,Irciniidae,Dictyoceratida,Demospongiae,Porifera,2380919,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Ircinia atrovirens,Ircinia,Irciniidae,Dictyoceratida,Demospongiae,Porifera,2380921,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Ircinia campana,Ircinia,Irciniidae,Dictyoceratida,Demospongiae,Porifera,51068,0.5,,79,,,,,tropical,reef-associated,"marine, brackish",TRUE,TRUE,FALSE,Yes,,
Ircinia collectrix,Ircinia,Irciniidae,Dictyoceratida,Demospongiae,Porifera,2380920,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Ircinia colossa,Ircinia,Irciniidae,Dictyoceratida,Demospongiae,Porifera,166917,,,25,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Ircinia dendroides,Ircinia,Irciniidae,Dictyoceratida,Demospongiae,Porifera,2380922,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Ircinia echinata,Ircinia,Irciniidae,Dictyoceratida,Demospongiae,Porifera,2380924,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Ircinia felix,Ircinia,Irciniidae,Dictyoceratida,Demospongiae,Porifera,51069,0.2,,100,,,,,tropical,sessile,"marine, brackish",TRUE,TRUE,FALSE,Yes,,
Ircinia friabilis,Ircinia,Irciniidae,Dictyoceratida,Demospongiae,Porifera,103774,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Ircinia fusca,Ircinia,Irciniidae,Dictyoceratida,Demospongiae,Porifera,2381034,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Ircinia irregularis,Ircinia,Irciniidae,Dictyoceratida,Demospongiae,Porifera,163090,,,100,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Ircinia mutans,Ircinia,Irciniidae,Dictyoceratida,Demospongiae,Porifera,106037,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Ircinia nolanae,Ircinia,Irciniidae,Dictyoceratida,Demospongiae,Porifera,171938,,,15,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Ircinia oligoceras,Ircinia,Irciniidae,Dictyoceratida,Demospongiae,Porifera,104859,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Ircinia pinna,Ircinia,Irciniidae,Dictyoceratida,Demospongiae,Porifera,2380832,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Ircinia ramodigitata,Ircinia,Irciniidae,Dictyoceratida,Demospongiae,Porifera,2380833,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Ircinia ramosa,Ircinia,Irciniidae,Dictyoceratida,Demospongiae,Porifera,51070,,,67,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Ircinia richardsoni,Ircinia,Irciniidae,Dictyoceratida,Demospongiae,Porifera,171940,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Ircinia schulzei,Ircinia,Irciniidae,Dictyoceratida,Demospongiae,Porifera,2380834,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Ircinia simae,Ircinia,Irciniidae,Dictyoceratida,Demospongiae,Porifera,171942,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Ircinia spiculosa,Ircinia,Irciniidae,Dictyoceratida,Demospongiae,Porifera,2380835,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Ircinia strobilina,Ircinia,Irciniidae,Dictyoceratida,Demospongiae,Porifera,51071,0.5,,50,,,,,tropical,reef-associated,"marine, brackish",TRUE,TRUE,FALSE,Yes,,
Ircinia variabilis,Ircinia,Irciniidae,Dictyoceratida,Demospongiae,Porifera,81788,25,,450,,,,,subtropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Psammocinia alba,Psammocinia,Irciniidae,Dictyoceratida,Demospongiae,Porifera,166918,,,20,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Psammocinia arenosa,Psammocinia,Irciniidae,Dictyoceratida,Demospongiae,Porifera,2381036,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Psammocinia bulbosa,Psammocinia,Irciniidae,Dictyoceratida,Demospongiae,Porifera,163091,,,100,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Psammocinia halmiformis,Psammocinia,Irciniidae,Dictyoceratida,Demospongiae,Porifera,166968,,,,,,,,tropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Psammocinia hawere,Psammocinia,Irciniidae,Dictyoceratida,Demospongiae,Porifera,165328,,,,,,,,subtropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Sarcotragus fasciculatus,Sarcotragus,Irciniidae,Dictyoceratida,Demospongiae,Porifera,129709,,,9,,,,,subtropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Sarcotragus foetidus,Sarcotragus,Irciniidae,Dictyoceratida,Demospongiae,Porifera,129708,,,,,,,,subtropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
Sarcotragus spinosulus,Sarcotragus,Irciniidae,Dictyoceratida,Demospongiae,Porifera,129707,,,,,,,,subtropical,sessile,marine,TRUE,FALSE,FALSE,Yes,,
