"sample_id","country","location_code","location_name","x1km_square","sample_projection","land_cover","date","year","digitised_by","pan_trap_station","trap_active_from","trap_active_to","trap_disturbed","temperature_start","temperature_end","cloud_cover_start","cloud_cover_end","wind_speed_start","wind_speed_end","exposure_sun","cast_shadow","vegetation_height_average","habitat_main","habitat_other","moved","sample_code_bycatch","wasps_solitary","wasps_social","wasps_parasitic","sawflies","flies","moths","butterflies","beetles_pollen","beetles_other","insects_small","insects_other","spiders","all_invertebrates_excluding_bees_hoverflies","bees","hoverflies","all_invertebrates_including_bees_hoverflies"
11873870,"Wales","74","near Nantymaen","SN7659","OSGB","semi-natural","30/08/2020",2020,158802,2,"10:00","16:00","no",13,16,0,75,1,2,85,0,50,"H13 - Flushes","H12 - Acid bog/mire habitats",0,597,0,0,5,0,39,0,0,0,0,0,0,0,44,0,4,48
11873904,"Wales","74","near Nantymaen","SN7659","OSGB","semi-natural","30/08/2020",2020,158802,3,"09:50","15:50","no",11,16,0,75,0,1,85,0,70,"H23 - Wet and dry heathland/ dry heather moorland","H27 - Mature coniferous woodland",0,602,0,0,2,0,32,3,0,0,0,0,0,0,37,6,11,54
11873913,"Wales","74","near Nantymaen","SN7659","OSGB","semi-natural","30/08/2020",2020,158802,4,"09:40","15:40","no",11,16,0,70,2,1,90,0,60,"H16 - Dry semi/unimproved acid grassland",,0,620,0,0,2,0,46,0,0,0,0,0,0,0,48,11,6,65
11873926,"Wales","74","near Nantymaen","SN7659","OSGB","semi-natural","30/08/2020",2020,158802,5,"09:30","15:30","no",10,15,0,70,1,1,90,0,60,"H13 - Flushes","H16 - Dry semi/unimproved acid grassland",0,638,0,0,2,0,26,0,0,0,0,0,0,0,28,5,4,37
11880579,"Wales","131","Foel Caethle","SN6098","OSGB","agricultural","05/09/2020",2020,158802,1,"09:30","15:30","no",15,17,80,20,3,2,80,0,20,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland","H22 - Dry scrub/shrub thickets",0,476,0,0,0,0,60,0,1,0,0,0,1,0,62,2,6,70
11880590,"Wales","131","Foel Caethle","SN6098","OSGB","agricultural","05/09/2020",2020,158802,2,"09:45","15:45","not sure",15,17,70,25,3,2,80,10,70,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland","H22 - Dry scrub/shrub thickets",0,485,0,0,1,0,29,0,0,0,0,1,1,0,32,0,3,35
11880595,"Wales","131","Foel Caethle","SN6098","OSGB","agricultural","05/09/2020",2020,158802,3,"09:55","15:55","no",15,17,70,25,3,3,80,0,15,"H16 - Dry semi/unimproved acid grassland","H34 - Inland screes/cliffs/ rock pavements, and outcrops",0,489,0,0,0,0,59,0,0,0,0,0,0,0,59,1,9,69
11880603,"Wales","131","Foel Caethle","SN6098","OSGB","agricultural","05/09/2020",2020,158802,4,"10:35","16:35","no",15,18,80,50,1,1,80,20,40,"H32 - Bare ground/herb/grass mosaics of wood rides, hedgebanks and green lanes","H17 - Dry semi/unimproved (flower-rich) neutral grassland",0,500,0,0,3,0,66,0,0,0,0,0,0,0,69,0,16,85
11880609,"Wales","131","Foel Caethle","SN6098","OSGB","agricultural","05/09/2020",2020,158802,5,"10:45","16:45","no",16,18,60,60,2,2,85,0,20,"H17 - Dry semi/unimproved (flower-rich) neutral grassland","H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",0,517,0,0,0,0,57,0,0,0,0,1,2,0,60,0,6,66
11880661,"Wales","66","Pisgah","SN6777","OSGB","agricultural","05/09/2020",2020,158802,1,"09:35","15:35","no",15,17,80,80,1,1,30,0,15,"H17 - Dry semi/unimproved (flower-rich) neutral grassland",,0,709,0,0,1,0,35,0,0,0,0,0,0,0,36,2,1,39
11880680,"Wales","66","Pisgah","SN6777","OSGB","agricultural","05/09/2020",2020,158802,2,"09:50","15:50","no",15,17,100,80,0,0,30,0,20,"H39 - Ornamental shrubs/trees/lawns of parks/domestic gardens, etc.","H17 - Dry semi/unimproved (flower-rich) neutral grassland",0,713,0,0,2,0,47,0,0,0,0,1,0,0,50,0,7,57
11880692,"Wales","66","Pisgah","SN6777","OSGB","agricultural","05/09/2020",2020,158802,3,"10:00","16:00","no",15,17,100,85,1,2,30,0,50,"H17 - Dry semi/unimproved (flower-rich) neutral grassland","H22 - Dry scrub/shrub thickets",0,721,0,0,0,0,33,1,0,0,0,2,0,0,36,0,5,41
11880702,"Wales","66","Pisgah","SN6777","OSGB","agricultural","05/09/2020",2020,158802,4,"10:10","16:20","no",16,17,90,90,0,1,30,0,50,"H19 - Seasonally wet and wet marshy grasslands","H17 - Dry semi/unimproved (flower-rich) neutral grassland",0,727,0,0,1,0,77,0,0,0,0,0,0,0,78,1,10,89
11880716,"Wales","66","Pisgah","SN6777","OSGB","agricultural","05/09/2020",2020,158802,5,"10:20","16:30","no",16,17,80,90,0,0,30,0,40,"H19 - Seasonally wet and wet marshy grasslands","H17 - Dry semi/unimproved (flower-rich) neutral grassland",0,739,0,0,1,0,24,0,0,0,0,0,0,0,25,0,10,35
11891499,"Wales","149","Bwlch-gwynt","SN0732","OSGB","semi-natural","21/09/2020",2020,153479,1,"10:19","16:25","no",18,21,0,0,2,1,100,0,10,"H12 - Acid bog/mire habitats","H16 - Dry semi/unimproved acid grassland",0,57,0,0,2,0,173,0,0,0,0,0,0,0,175,1,0,176
11891516,"Wales","149","Bwlch-gwynt","SN0732","OSGB","semi-natural","21/09/2020",2020,153479,2,"10:09","16:16","no",18,21,0,0,2,1,100,0,20,"H12 - Acid bog/mire habitats","H16 - Dry semi/unimproved acid grassland",0,58,0,0,3,0,65,0,0,0,0,0,0,0,68,1,0,69
11891521,"Wales","149","Bwlch-gwynt","SN0732","OSGB","semi-natural","21/09/2020",2020,153479,3,"10:01","16:10","no",18,21,0,0,2,1,100,0,60,"H16 - Dry semi/unimproved acid grassland",,0,59,0,0,1,0,30,0,0,0,0,0,1,0,32,2,0,34
11891538,"Wales","149","Bwlch-gwynt","SN0732","OSGB","semi-natural","21/09/2020",2020,153479,4,"09:52","15:58","no",18,21,0,0,2,1,100,0,25,"H16 - Dry semi/unimproved acid grassland",,0,60,0,0,0,0,51,0,0,0,0,0,0,1,52,0,1,53
11891542,"Wales","149","Bwlch-gwynt","SN0732","OSGB","semi-natural","21/09/2020",2020,153479,5,"09:40","15:50","no",18,21,0,0,2,1,100,0,30,"H16 - Dry semi/unimproved acid grassland",,0,62,0,0,0,0,105,0,0,0,0,0,0,0,105,0,0,105
11923828,"England","106","Agra Moor","SE1582","OSGB","semi-natural","20/08/2020",2020,116293,1,"10:00","16:00","no",18,23,5,50,2,2,95,0,30,"H23 - Wet and dry heathland/ dry heather moorland",,0,63,0,0,2,0,66,0,0,0,0,5,1,0,74,0,0,74
11923841,"England","106","Agra Moor","SE1582","OSGB","semi-natural","20/08/2020",2020,116293,2,"10:13","16:10","no",18,23,5,50,2,2,95,0,30,"H23 - Wet and dry heathland/ dry heather moorland",,0,64,0,1,3,0,35,0,0,0,0,0,1,0,40,0,0,40
11923927,"England","106","Agra Moor","SE1582","OSGB","semi-natural","20/08/2020",2020,116293,3,"10:22","16:21","no",18,23,5,50,2,2,95,0,20,"H23 - Wet and dry heathland/ dry heather moorland",,0,65,0,0,7,0,64,0,3,0,0,1,0,0,75,0,0,75
11923941,"England","106","Agra Moor","SE1582","OSGB","semi-natural","20/08/2020",2020,116293,4,"10:42","16:35","no",18,23,5,50,2,2,95,0,30,"H23 - Wet and dry heathland/ dry heather moorland",,0,66,0,0,3,0,105,0,0,0,0,0,0,0,108,2,1,111
11923966,"England","106","Agra Moor","SE1582","OSGB","semi-natural","20/08/2020",2020,116293,5,"10:50","16:45","no",18,23,5,50,2,2,95,0,60,"H20 - Bracken dominated glades or hillsides",,0,70,0,0,5,0,109,0,0,0,2,0,0,0,116,1,0,117
11924029,"England","180","near Worksop","SK5480","OSGB","agricultural","31/07/2020",2020,116293,1,"09:22","15:20","no",17,30,0,0,1,0,100,0,60,"H38 - Bare ground/weeds of arable field margins or fallow/recently abandoned arable crops (e.g. set-aside)",,0,227,0,0,1,0,21,0,0,0,1,7,0,0,30,1,0,31
11924047,"England","180","near Worksop","SK5480","OSGB","agricultural","31/07/2020",2020,116293,2,"09:28","15:25","no",21,30,0,0,1,0,100,0,60,"H35 - Intensive arable crops",,0,229,0,0,0,0,25,0,0,2,0,18,0,0,45,0,0,45
11924056,"England","180","near Worksop","SK5480","OSGB","agricultural","31/07/2020",2020,116293,3,"09:45","15:35","no",21,31,0,0,1,0,100,0,100,"H38 - Bare ground/weeds of arable field margins or fallow/recently abandoned arable crops (e.g. set-aside)",,0,230,0,0,1,0,7,0,0,0,0,6,0,0,14,1,0,15
11924112,"England","180","near Worksop","SK5480","OSGB","agricultural","31/07/2020",2020,116293,4,"09:58","15:58","no",21,31,0,0,0,0,100,50,30,"H38 - Bare ground/weeds of arable field margins or fallow/recently abandoned arable crops (e.g. set-aside)",,0,232,0,0,0,0,33,0,1,0,0,32,0,0,66,2,1,69
11924139,"England","180","near Worksop","SK5480","OSGB","agricultural","31/07/2020",2020,116293,5,"10:10","16:10","no",21,31,0,0,0,0,100,0,100,"H38 - Bare ground/weeds of arable field margins or fallow/recently abandoned arable crops (e.g. set-aside)",,0,236,0,0,0,0,27,0,0,7,1,22,0,0,57,0,2,59
11926504,"Scotland","36","Bardowie","NS5873","OSGB","agricultural","09/09/2020",2020,70290,1,"09:50","15:50","no",14,18,50,30,3,4,60,0,50,"H38 - Bare ground/weeds of arable field margins or fallow/recently abandoned arable crops (e.g. set-aside)",,0,763,0,0,1,0,8,0,0,0,0,0,0,0,9,1,4,14
11926522,"Scotland","36","Bardowie","NS5873","OSGB","agricultural","09/09/2020",2020,70290,2,"10:05","16:05","no",15,18,50,20,3,4,60,0,100,"H21 - Stands of tall herbs (e.g. nettle and willow-herb beds)",,0,769,0,0,0,0,23,0,0,0,0,0,0,0,23,1,11,35
11926529,"Scotland","36","Bardowie","NS5873","OSGB","agricultural","09/09/2020",2020,70290,3,"10:20","16:20","no",15,17,30,30,3,4,60,0,40,"H38 - Bare ground/weeds of arable field margins or fallow/recently abandoned arable crops (e.g. set-aside)","H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",0,782,0,0,4,0,8,1,0,0,0,0,0,0,13,0,11,24
11926534,"Scotland","36","Bardowie","NS5873","OSGB","agricultural","09/09/2020",2020,70290,4,"10:35","16:44","no",16,17,20,30,2,4,60,0,40,"H38 - Bare ground/weeds of arable field margins or fallow/recently abandoned arable crops (e.g. set-aside)","H21 - Stands of tall herbs (e.g. nettle and willow-herb beds)",0,794,0,0,2,0,25,0,0,0,0,0,0,0,27,1,8,36
11926537,"Scotland","36","Bardowie","NS5873","OSGB","agricultural","09/09/2020",2020,70290,5,"10:45","16:55","no",16,16,20,40,2,4,60,0,30,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,0,804,0,0,1,0,4,0,0,0,0,0,0,0,5,0,3,8
11943966,"England","173","West Woods","SU1466","OSGB","agricultural","10/09/2020",2020,147199,1,"09:54","15:46","no",14,17,30,5,1,3,90,90,100,"H26 - Mature broadleaved woodland",,0,836,0,0,0,0,10,0,0,0,2,1,0,0,13,2,1,16
11943968,"England","173","West Woods","SU1466","OSGB","agricultural","10/09/2020",2020,147199,2,"09:44","15:36","no",14,17,20,5,0,2,90,80,30,"H26 - Mature broadleaved woodland",,0,840,0,0,0,0,5,0,0,0,1,0,0,0,6,2,2,10
11943988,"England","173","West Woods","SU1466","OSGB","agricultural","10/09/2020",2020,147199,3,"09:37","15:29","no",14,17,20,5,0,1,90,90,60,"H26 - Mature broadleaved woodland",,0,845,0,0,2,0,3,0,0,0,0,0,0,0,5,0,0,5
11944008,"England","173","West Woods","SU1466","OSGB","agricultural","10/09/2020",2020,147199,4,"09:25","15:19","no",14,17,20,5,0,2,90,100,80,"H26 - Mature broadleaved woodland","H21 - Stands of tall herbs (e.g. nettle and willow-herb beds)",0,846,0,0,2,0,14,0,0,0,0,1,0,0,17,0,0,17
11944010,"England","173","West Woods","SU1466","OSGB","agricultural","10/09/2020",2020,147199,5,"09:15","15:10","no",13,17,20,5,0,0,90,80,100,"H28 - Mature mixed broadleaved and coniferous woodland",,0,847,0,0,1,0,6,0,0,0,0,0,0,0,7,0,1,8
11944041,"England","76","near West Itchenor","SU7800","OSGB","agricultural","20/07/2020",2020,147199,1,"09:50","15:43","no",18,21,2,2,2,2,90,20,10,"H38 - Bare ground/weeds of arable field margins or fallow/recently abandoned arable crops (e.g. set-aside)","H26 - Mature broadleaved woodland",0,1242,0,0,2,0,96,0,0,1,2,8,0,1,110,5,2,117
11944050,"England","76","near West Itchenor","SU7800","OSGB","agricultural","20/07/2020",2020,147199,2,"09:39","15:36","no",18,21,2,5,3,2,90,0,60,"H17 - Dry semi/unimproved (flower-rich) neutral grassland",,0,1250,1,0,4,0,51,0,0,2,4,16,1,1,80,5,3,88
11944071,"England","76","near West Itchenor","SU7800","OSGB","agricultural","20/07/2020",2020,147199,3,"09:25","15:25","no",17,21,2,5,3,3,90,0,7,"H38 - Bare ground/weeds of arable field margins or fallow/recently abandoned arable crops (e.g. set-aside)","H17 - Dry semi/unimproved (flower-rich) neutral grassland",0,1259,0,0,4,0,61,0,0,0,0,9,0,0,74,4,9,87
11944092,"England","76","near West Itchenor","SU7800","OSGB","agricultural","20/07/2020",2020,147199,4,"09:15","15:15","no",17,21,2,20,3,2,90,20,15,"H21 - Stands of tall herbs (e.g. nettle and willow-herb beds)","H32 - Bare ground/herb/grass mosaics of wood rides, hedgebanks and green lanes",0,1273,0,0,4,0,56,0,0,1,0,42,0,0,103,8,0,111
11944113,"England","76","near West Itchenor","SU7800","OSGB","agricultural","20/07/2020",2020,147199,5,"09:05","15:05","no",17,21,5,20,3,3,90,0,20,"H17 - Dry semi/unimproved (flower-rich) neutral grassland","H21 - Stands of tall herbs (e.g. nettle and willow-herb beds)",0,1282,0,0,1,0,15,0,0,0,1,7,0,0,24,5,0,29
11944155,"England","19","Westhay Moor","ST4543","OSGB","agricultural","22/07/2020",2020,147199,1,"09:35","15:30","no",18,23,5,5,1,3,98,0,30,"H10 - Fen/swamp/marsh vegetation of inland freshwater edges","H21 - Stands of tall herbs (e.g. nettle and willow-herb beds)",0,1566,1,0,0,0,8,0,0,0,1,0,0,0,10,0,0,10
11944183,"England","19","Westhay Moor","ST4543","OSGB","agricultural","22/07/2020",2020,147199,2,"09:47","15:40","no",19,23,5,3,1,3,98,0,30,"H12 - Acid bog/mire habitats",,0,1567,0,0,1,0,10,0,0,0,0,0,0,0,11,0,0,11
11944257,"England","19","Westhay Moor","ST4543","OSGB","agricultural","22/07/2020",2020,147199,3,"09:56","15:50","no",19,23,5,2,1,2,98,10,60,"H24 - Wet Willow scrub of fen, river and lake-side","H21 - Stands of tall herbs (e.g. nettle and willow-herb beds)",0,1568,0,0,0,0,12,0,0,0,0,7,0,0,19,0,0,19
11944284,"England","19","Westhay Moor","ST4543","OSGB","agricultural","22/07/2020",2020,147199,4,"10:22","16:10","no",19,23,5,5,1,2,98,0,70,"H35 - Intensive arable crops",,0,1569,0,0,0,0,70,0,0,0,1,1,0,0,72,0,0,72
11944297,"England","19","Westhay Moor","ST4543","OSGB","agricultural","22/07/2020",2020,147199,5,"10:30","16:20","no",19,23,5,5,2,3,98,0,100,"H10 - Fen/swamp/marsh vegetation of inland freshwater edges","H21 - Stands of tall herbs (e.g. nettle and willow-herb beds)",0,1570,0,0,1,0,22,0,0,0,0,2,1,0,26,0,0,26
11944329,"England","110","Saltridge Hill","SO8911","OSGB","semi-natural","24/07/2020",2020,147199,1,"09:00","15:00","no",17,21,60,80,3,3,60,0,30,"H17 - Dry semi/unimproved (flower-rich) neutral grassland","H25 - Hedgerows",0,1502,0,0,4,0,64,0,0,0,0,10,1,0,79,0,2,81
11944357,"England","110","Saltridge Hill","SO8911","OSGB","semi-natural","24/07/2020",2020,147199,2,"09:07","15:07","no",17,21,60,80,2,2,60,10,50,"H17 - Dry semi/unimproved (flower-rich) neutral grassland","H26 - Mature broadleaved woodland",0,1505,0,0,2,0,36,1,0,0,0,0,0,0,39,1,0,40
11944370,"England","110","Saltridge Hill","SO8911","OSGB","semi-natural","24/07/2020",2020,147199,3,"09:17","15:16","no",17,21,80,80,3,3,60,0,15,"H25 - Hedgerows","H17 - Dry semi/unimproved (flower-rich) neutral grassland",0,1507,0,0,1,0,93,0,1,0,0,2,0,0,97,1,1,99
11944400,"England","110","Saltridge Hill","SO8911","OSGB","semi-natural","24/07/2020",2020,147199,4,"09:27","15:26","no",17,21,60,80,3,4,60,0,30,"H25 - Hedgerows","H17 - Dry semi/unimproved (flower-rich) neutral grassland",0,1510,0,0,2,0,59,0,0,0,0,0,0,0,61,10,0,71
11944425,"England","110","Saltridge Hill","SO8911","OSGB","semi-natural","24/07/2020",2020,147199,5,"09:37","15:36","no",17,21,60,80,2,3,60,0,30,"H17 - Dry semi/unimproved (flower-rich) neutral grassland","H25 - Hedgerows",0,1521,0,0,1,0,22,0,0,0,0,1,0,0,24,3,0,27
11944554,"England","174","near Bridgwater","ST2636","OSGB","agricultural","28/07/2020",2020,147199,1,"09:38","15:33","no",16,20,30,20,4,4,75,0,30,"H37 - Organic arable crops",,0,1195,0,1,2,0,42,0,0,0,1,13,0,0,59,13,0,72
11944573,"England","174","near Bridgwater","ST2636","OSGB","agricultural","28/07/2020",2020,147199,2,"09:31","15:25","no",16,20,30,20,4,4,75,0,20,"H37 - Organic arable crops",,0,1209,0,0,1,0,21,0,1,0,0,0,0,0,23,7,0,30
11944591,"England","174","near Bridgwater","ST2636","OSGB","agricultural","28/07/2020",2020,147199,3,"09:22","15:17","no",16,20,30,10,4,4,75,5,50,"H21 - Stands of tall herbs (e.g. nettle and willow-herb beds)","H25 - Hedgerows",0,1217,0,0,0,0,66,0,0,0,0,1,0,0,67,9,0,76
11944594,"England","174","near Bridgwater","ST2636","OSGB","agricultural","28/07/2020",2020,147199,4,"09:15","15:10","no",16,20,30,20,4,4,70,5,50,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,0,1227,0,1,0,0,37,0,0,0,0,0,0,0,38,7,2,47
11944613,"England","174","near Bridgwater","ST2636","OSGB","agricultural","28/07/2020",2020,147199,5,"09:06","15:03","no",16,20,30,20,3,2,70,0,30,"H37 - Organic arable crops","H25 - Hedgerows",0,1237,1,0,1,0,28,0,0,0,0,0,1,0,31,4,0,35
11944624,"England","79","Reedham Marshes","TG4403","OSGB","agricultural","30/07/2020",2020,147199,1,"10:27","16:22","no",24,26,40,10,3,3,90,0,70,"H10 - Fen/swamp/marsh vegetation of inland freshwater edges",,0,1443,0,0,5,0,65,0,0,0,0,3,0,0,73,1,0,74
11944628,"England","79","Reedham Marshes","TG4403","OSGB","agricultural","30/07/2020",2020,147199,2,"10:35","16:30","no",24,26,40,20,3,4,90,0,60,"H10 - Fen/swamp/marsh vegetation of inland freshwater edges",,0,1445,1,0,0,0,146,0,0,2,0,0,0,0,149,0,0,149
11944633,"England","79","Reedham Marshes","TG4403","OSGB","agricultural","30/07/2020",2020,147199,3,"10:43","16:37","no",24,26,30,20,3,3,90,0,50,"H21 - Stands of tall herbs (e.g. nettle and willow-herb beds)",,0,1446,0,0,1,0,84,0,0,0,1,0,1,0,87,1,1,89
11944636,"England","79","Reedham Marshes","TG4403","OSGB","agricultural","30/07/2020",2020,147199,4,"10:53","16:46","no",24,26,40,20,3,2,90,0,50,"H25 - Hedgerows",,0,1449,0,0,0,0,97,0,1,0,1,1,0,0,100,0,8,108
11944645,"England","79","Reedham Marshes","TG4403","OSGB","agricultural","30/07/2020",2020,147199,5,"11:01","16:52","no",25,26,40,15,2,4,90,0,50,"H10 - Fen/swamp/marsh vegetation of inland freshwater edges","H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",0,1458,0,0,5,0,200,0,0,0,3,2,0,0,210,1,4,215
11944736,"England","177","Butley River","TM3949","OSGB","agricultural","31/07/2020",2020,147199,1,"08:50","14:50","no",23,30,0,0,2,4,100,0,10,"H17 - Dry semi/unimproved (flower-rich) neutral grassland","H10 - Fen/swamp/marsh vegetation of inland freshwater edges",0,1424,0,0,3,0,75,2,1,0,0,0,0,0,81,3,0,84
11944747,"England","177","Butley River","TM3949","OSGB","agricultural","31/07/2020",2020,147199,2,"08:56","14:57","no",23,30,0,0,3,4,100,0,10,"H17 - Dry semi/unimproved (flower-rich) neutral grassland","H10 - Fen/swamp/marsh vegetation of inland freshwater edges",0,1428,0,0,4,0,41,0,1,0,1,1,3,0,51,4,0,55
11944764,"England","177","Butley River","TM3949","OSGB","agricultural","31/07/2020",2020,147199,3,"09:04","15:05","no",23,30,0,0,3,4,100,0,7,"H1 - Marine saltmarshes/estuaries/saline reedbeds",,0,1433,0,0,0,0,25,0,0,0,0,5,1,0,31,1,0,32
11944776,"England","177","Butley River","TM3949","OSGB","agricultural","31/07/2020",2020,147199,4,"09:11","15:11","no",23,30,0,0,3,3,100,0,10,"H1 - Marine saltmarshes/estuaries/saline reedbeds",,0,1435,0,0,1,0,27,0,0,0,0,17,0,0,45,0,0,45
11944777,"England","177","Butley River","TM3949","OSGB","agricultural","31/07/2020",2020,147199,5,"09:18","15:19","no",23,30,0,0,2,4,100,0,10,"H17 - Dry semi/unimproved (flower-rich) neutral grassland","H10 - Fen/swamp/marsh vegetation of inland freshwater edges",0,1436,0,0,3,0,54,0,0,0,3,0,0,0,60,5,1,66
11944784,"England","22","Burton-le-Coggles","SK9826","OSGB","agricultural","04/08/2020",2020,147199,1,"09:28","15:25","no",17,20,90,90,2,4,10,0,50,"H35 - Intensive arable crops",,0,1525,0,0,5,0,15,0,0,0,0,2,1,0,23,2,0,25
11944788,"England","22","Burton-le-Coggles","SK9826","OSGB","agricultural","04/08/2020",2020,147199,2,"09:34","09:31","no",17,20,90,90,2,3,10,0,2,"H35 - Intensive arable crops","H38 - Bare ground/weeds of arable field margins or fallow/recently abandoned arable crops (e.g. set-aside)",0,1528,0,0,1,0,6,0,0,0,0,2,0,0,9,1,0,10
11944799,"England","22","Burton-le-Coggles","SK9826","OSGB","agricultural","04/08/2020",2020,147199,3,"09:44","15:40","no",17,20,90,90,2,3,10,0,10,"H35 - Intensive arable crops","H25 - Hedgerows",0,1530,1,0,3,0,11,0,0,0,0,0,0,0,15,0,0,15
11944802,"England","22","Burton-le-Coggles","SK9826","OSGB","agricultural","04/08/2020",2020,147199,4,"09:52","15:48","no",17,20,90,90,2,4,10,0,8,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland","H17 - Dry semi/unimproved (flower-rich) neutral grassland",0,1531,0,0,1,0,9,0,0,0,0,0,0,0,10,2,1,13
11944804,"England","22","Burton-le-Coggles","SK9826","OSGB","agricultural","04/08/2020",2020,147199,5,"10:05","15:57","no",17,20,95,90,3,3,10,0,20,"H21 - Stands of tall herbs (e.g. nettle and willow-herb beds)","H25 - Hedgerows",0,1535,0,0,1,0,22,0,0,1,0,0,0,0,24,0,0,24
11950033,"England","174","near Bridgwater","ST2636","OSGB","agricultural","08/09/2020",2020,147199,1,"09:43","15:41","no",19,21,95,100,1,1,2,0,20,"H38 - Bare ground/weeds of arable field margins or fallow/recently abandoned arable crops (e.g. set-aside)",,0,570,0,0,1,0,41,0,0,0,0,0,0,1,43,1,1,45
11950038,"England","174","near Bridgwater","ST2636","OSGB","agricultural","08/09/2020",2020,147199,2,"09:34","15:34","no",19,21,95,100,1,1,2,0,20,"H38 - Bare ground/weeds of arable field margins or fallow/recently abandoned arable crops (e.g. set-aside)",,0,573,0,0,2,0,13,0,0,0,4,0,1,0,20,1,0,21
11950041,"England","174","near Bridgwater","ST2636","OSGB","agricultural","08/09/2020",2020,147199,3,"09:26","15:27","no",19,21,95,100,1,1,2,0,100,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland","H21 - Stands of tall herbs (e.g. nettle and willow-herb beds)",0,575,0,0,0,0,49,0,0,0,1,1,0,0,51,3,1,55
11950055,"England","174","near Bridgwater","ST2636","OSGB","agricultural","08/09/2020",2020,147199,4,"09:19","15:20","no",19,21,90,100,1,1,2,0,50,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,0,580,1,0,2,0,41,0,0,0,1,0,0,0,45,0,3,48
