Gene_ID,cds_length
FADS1,1506
LRRN2,2142
CFAP90,444
RAB21,678
IL7R,1380
TEX12,372
UTP20,8358
ANO5,2742
XRCC4,1005
SCN3A,6003
ZNF221,1854
PAQR6,1035
EIF2AK1,1893
HSH2D,1059
FAXDC2,1002
ANKRD13A,1773
TMED7,675
MUS81,1656
NDUFS4,528
SRD5A1,780
ZNF512,1704
PRELID1,660
C11orf86,351
SRSF9,666
JAML,1185
LUC7L2,1179
CFHR3,993
TMEM19,1011
RPS27A,471
ARL10,735
PRB2,1251
TMEM267,648
ACACB,7377
TTYH2,1605
SLC44A5,2154
TRIM7,1536
IZUMO2,666
SHKBP1,2124
TEX38,621
IL6ST,2757
SUN1,2358
MNT,1749
DTYMK,639
ARL2,555
FTSJ3,2544
LAYN,1125
PA2G4,1185
CCR7,1137
CRIPT,306
CD82,804
MAP7D1,2523
EFTUD2,2919
RBM42,1443
PPP1CB,984
DPY19L2,2277
LARS1,3531
HTR1D,1134
LONRF2,2265
TM2D1,624
ATCAY,1116
CYBRD1,861
VPS51,2349
C2orf69,1158
DPY30,300
ISOC2,618
CDRT4,459
COA3,321
MS4A2,735
NPTX1,1299
FBXL20,1311
HMBS,1086
TTC32,456
IGSF8,1842
PREB,1254
COX6B2,267
RECQL5,2976
PLEKHG7,2076
RPS16,441
HSP90B1,2412
PEX11G,726
IFI30,753
BCAR3,2478
CAMKMT,972
PPP1R12C,2349
NCL,2133
PRKCA,2019
MAP2K3,1044
DIP2B,4731
CCDC82,1635
HOMER3,1086
ASTL,1296
SPATA3,579
CTNNBIP1,246
RNF180,1779
MRPL33,198
GATAD2A,1905
PLEKHG4B,4884
POLE4,354
RAN,651
WSCD1,1728
KIDINS220,5316
UGT3A1,1572
PDE3B,3339
GHDC,1593
KCNC3,2274
MAP3K1,4539
SLC19A2,1494
USF2,1041
HROB,1941
TRIM17,1434
G3BP1,1401
TROAP,2337
BRD4,4089
NDEL1,1038
SPDYC,825
TOMT,777
CHIA,1431
DAGLA,3129
KANK2,2556
CD1C,1002
C11orf54,948
CCNI2,1110
CAPN8,2112
CXCL14,300
RPAP3,1998
SAP30BP,927
PLCH1,5058
XAB2,2568
SGTB,915
NUDT17,987
PDE3A,3426
CHRND,1554
THG1L,897
CPT2,1977
HTRA2,1377
SUB1,384
S100A7A,306
HHIPL2,2175
LEPROT,396
CPO,1125
YRDC,840
TNR,4077
SLC4A5,3366
TSPAN11,762
RILPL2,636
ZDHHC18,1167
NICN1,642
PPP1R1A,516
TMEM238L,240
METTL2A,1137
TAMALIN,1188
NDUFB2,318
DNAH12,11883
SIRT7,1203
CD27,783
PPIC,639
C1QL4,717
FARSB,1770
ATG101,657
ERCC8,1191
ZNF528,1887
HTD2,507
TAX1BP1,2370
FICD,1377
GPRC5A,1074
AADAC,1200
ZNF571,1830
SPRYD4,624
DENND2B,3414
UNC45B,2790
C3orf70,753
GMPPB,1083
MAT2A,1188
MSX2,804
MLLT1,1680
RASSF8,1260
ANXA6,2022
ZNF101,1311
ZNF765,1572
TSFM,978
SATB2,2202
CBLC,1425
RAB6B,627
KMT2D,16614
ATP13A3,3771
ZNF814,2568
TSKS,1779
TEKT4,1308
GRB7,1599
PLOD2,2277
CERS6,1155
HIGD1C,294
PIP4K2C,1266
MGAT4A,1608
SCN8A,5943
SPMIP9,543
TWIST1,609
PEX1,3852
EIF4G1,4800
ZBTB39,2139
RSRC2,1305
AP3S1,582
CSH1,654
ADGRL2,4410
TRIP12,6204
MOCS2,567
CUEDC1,1161
MYL6B,627
GFRA3,1203
CCL13,297
CEP120,2961
HOXB9,753
KCNAB3,1215
MIS12,618
KBTBD2,1872
CDK5,879
GRB2,654
ZNF268,2844
FOXRED1,1461
PTTG1,609
NT5M,687
PSMD12,1371
PSMD9,672
LIPT2,696
FAR1,1548
NCKAP1L,3384
PCDHGA3,2799
DYNLL2,270
KCNIP1,651
PDE2A,2826
KCNJ12,1302
NSRP1,1677
AGXT2,1545
HOXC5,669
TMEM132C,3327
UPK3BL1,792
ADAMTS20,5733
WIPF3,1452
ZNF282,2016
ZNF277,1353
AATK,4125
CEP83,2106
EVPL,6102
KLHDC10,1329
CPSF4,810
GM2A,582
PPWD1,1941
MPDU1,744
NPFF,342
GATC,411
RNF141,693
TPI1,750
TSSC4,990
SLC26A5,2235
MPZL3,708
CNOT6,1674
DYNC2H1,12924
PDE6A,2583
PUS1,1284
NLK,1584
LIX1,849
CNTN1,3057
SPATA24,618
ALDH3A1,1362
FABP6,387
HOXA9,819
SPINK13,285
TMEM248,945
ALDH7A1,1620
SMAGP,294
ALDH3A2,1458
ATP5F1B,1590
TUFT1,1173
PHF21A,2046
ZNF655,1476
SH3BP5,1368
MAP3K12,2679
TXNDC12,519
HOXC13,993
SLC11A2,1686
LURAP1,720
AIDA,921
FIGNL1,2025
FKBP14,636
RBP2,405
RIT1,660
KCTD16,1287
BRAT1,2466
SKIC3,4695
HRG,1578
SEC22B,648
NUCB2,1263
C1QB,756
VWA5B2,3729
ANKRD65,1200
NBPF12,4374
IFNG,501
ADCY6,3507
GPR37L1,1446
FAM167B,492
FYCO1,4437
RALA,621
AZIN2,1383
NIFK,882
DENND5B,3825
ABHD14A,816
UBE2E1,582
TALDO1,1014
SLC23A1,1797
TCAIM,1491
C5orf24,567
DEUP1,1815
IGSF9,3540
RICTOR,5127
AEBP2,1512
KLHL10,1827
ALDH3B2,1158
CNTNAP1,4155
TRPV2,2295
ANGPTL5,1167
BCAT1,1161
STIM1,2151
PDE12,1830
TP63,2043
ST3GAL4,1002
SLC8B1,1755
OSBPL7,2529
DIAPH1,3819
PBRM1,5115
COP1,2196
PCDHGA1,2796
C2orf80,582
FN3K,930
KLHL42,1518
TNFRSF1A,1368
SLC16A11,1344
FKBP7,669
SEPTIN4,2991
MPV17,531
TBC1D3D,1650
HDAC7,2976
FLCN,1740
PLA2R1,4392
CIP2A,2718
KRT222,888
HIGD1B,300
TRIM47,1917
MOB3C,651
FLNB,7809
CORO6,1419
NEK7,909
RSAD2,1086
CAMKK2,1767
USP40,3711
CYRIA,972
SMPDL3B,1368
PRKAA2,1659
CHRNE,1482
GH1,654
HTATIP2,729
SGCA,1164
ZBED2,657
TIMM8B,252
BAP1,2190
ZNF408,2163
CLEC4F,1770
GALNT18,1824
C2orf49,699
PCARE,3867
PLCD1,2271
PGAP1,2769
ELP4,1275
JPT1,465
CYP4A11,1560
KIAA2012,3546
SP3,2346
TMEM212,585
CSF3,615
UGT1A6,1599
PHC3,2988
CHD3,6003
NDUFV1,1395
TMEM106C,753
MXD1,666
MOB1A,651
RAB40B,837
CALCRL,1386
XIRP1,5532
KLHL18,1725
ATP5MC2,426
COX10,1332
TLCD5,738
SERGEF,1377
DCAF1,4524
PIRT,414
CLEC10A,870
FARP2,3165
ESYT1,3315
MBTD1,1887
TGFBR3,2556
SCGB1A1,276
MXRA7,513
GUCY1A2,2199
TGFBR2,1704
CAPN5,1923
KIF18B,2559
AP2M1,1308
PDC,741
ETV4,1455
MRPL11,579
ZC3H15,1281
EHD1,1605
ELAPOR1,3042
FADS3,1338
ALAS1,1923
RBM43,1074
NCOR2,7545
CAVIN2,1278
ZNF232,1335
AFF3,3681
GOSR1,747
GPR17,1020
METTL18,1119
KCNIP3,771
FCRL2,1527
UBE2L6,462
MPPED2,885
RTP3,699
CD200R1L,753
TMEM201,2001
BCS1L,1260
BOC,3348
INHBC,1059
FDX1,555
RNF34,1119
ATM,9171
SUPT4H1,354
CNPY2,549
PRR11,1083
LGALS9,1068
CDCA3,807
PSMA5,726
C12orf75,192
FKBP2,429
ARPP21,2544
AUNIP,1074
CLEC1B,690
IQCC,1401
MTA2,2007
SMIM10L1,207
HSPB8,591
PMEL,1986
FLAD1,1764
ILK,1359
AGPS,1977
KCNC4,1881
RBFOX3,1080
POLR3C,1605
PPTC7,915
GTF2H3,927
DUS1L,1422
DRC10,1350
ENO2,1305
MAP3K19,3987
RPS6KB2,1449
ARHGEF10L,3840
PSD4,3171
LACRT,417
C17orf50,525
FBXW8,1797
FLOT2,1287
LYG2,639
FEV,717
NRXN1,4524
LRCOL1,480
CLEC3B,609
GNPTAB,3771
POGLUT1,1179
RSKR,1233
PARPBP,1740
TNFRSF13B,882
LUC7L3,1299
GXYLT2,1332
PTH2R,1653
PIK3CB,3213
UGT1A9,1593
LTO1,414
MMP19,1527
ATP5PB,771
OXLD1,444
HAAO,861
EXPH5,5970
AARSD1,1239
FXYD6,288
PARS2,1428
EEA1,4236
RNF181,462
AFTPH,2811
BICDL1,1866
ATP11B,3534
UTP25,2271
ODF4,774
RECQL,1950
MIF4GD,669
RHBDD1,948
FCMR,1173
CEP295NL,1866
TMEM11,579
AHDC1,4812
DRAM1,717
PRKD3,2673
RRP9,1428
CHFR,1959
SART1,2403
ZNF445,3096
GRAMD1C,1989
PARP1,3045
USP36,3372
BIN1,1782
FEZ1,1179
ITGB5,2400
PPY,288
FDXR,1476
CATSPERH,351
THAP12,2286
IL12RB2,2589
B3GNT6,1155
RBM4B,1080
PEX16,1011
STAC,1209
ALG9,1857
HHLA2,1245
IFTAP,666
IL17RD,2220
SLCO1B3,2109
RFNG,996
XNDC1N,705
SATB1,2292
SOCS3,678
MAPK7,2451
OAS3,3264
TARS2,2157
NUP85,1971
SPPL3,1155
GOLGB1,9795
TRIAP1,231
PAWR,1023
MUC15,1086
KIF21A,5025
STK33,1545
HELZ,5829
GADL1,1566
PODXL2,1818
CHMP2B,642
ABHD5,1050
FRS2,1527
SLC25A38,915
IGBP1C,1023
NAGLU,2232
ITPR1,8277
ABCA5,4929
SDF4,1068
CYP2R1,1506
ZDHHC13,1869
PLXNC1,4707
RAB25,642
USP6,4221
BEND5,1266
GLT1D1,1041
TRIM6,1551
SCPEP1,1359
CNST,2178
FAM90A1,1395
WEE1,1941
PXN,3246
AHNAK,17673
HOXB13,855
RAB7B,600
DNAH9,13461
SORL1,6645
PLD6,759
ERN1,2934
TNFAIP1,951
CYB561D2,669
RITA1,810
UTS2B,360
OR1A1,930
VPS26B,1011
MFAP5,522
DYNLT2B,429
CRYZ,990
MRPS22,1083
PRR5L,1107
SHMT2,1515
ATP6V1A,1854
CCDC57,3084
TWF2,1050
FAM76B,1020
CDC25A,1575
PATL1,2313
MYH2,5826
IZUMO1R,753
SLC35C1,1095
SPCS1,309
WDR74,1158
GOLIM4,2091
PLEKHG6,2373
MMP1,1410
CBL,2721
SERPINC1,1395
SLC37A2,1506
ULK2,3111
RAB13,612
DSCAML1,6162
SBNO1,4182
SERPINI1,1233
FOLR1,774
PHLDB2,3762
AVPR1A,1257
CHRDL2,1290
SOAT2,1569
ENO3,1305
KCNJ11,1173
NARS2,1434
CCNL2,1563
MARS1,2703
TUT1,2625
DRAXIN,1050
SVIP,234
FCRL5,2934
ACRV1,798
SAMD14,1254
CNTN5,3303
GIPC2,948
PPP1R9B,2454
HCLS1,1461
EI24,1023
ZNF594,2424
PIGS,1668
PTPN14,3564
GPR156,2445
ANKUB1,1635
PEX5L,1881
NR5A2,1626
LDAH,978
PHB1,819
SLC9C2,3375
BBS5,1026
TAC3,366
SAMD11,2535
MTHFD2,1053
DAZL,888
PLA2G2A,435
PDCD6IP,2607
S1PR1,1149
YEATS4,684
FAM89A,555
EFCAB3,1317
SLAMF6,999
CLEC2B,450
NUFIP2,2088
EIF1,342
TMEM53,834
GIT2,2280
MTA3,1785
LRRC45,2013
FOLH1,2253
FOXP1,2034
MAFG,489
PRCD,165
SDK2,6519
FUBP1,1935
BPTF,8763
ARL14EP,783
GIGYF2,3900
NUP88,2226
IL18,582
ZNF214,1821
B3GAT3,1008
DNAJB13,951
SMIM38,156
GRAMD1B,2634
SEMA4A,2286
SLC38A4,1644
PXMP2,588
ZFP69B,1605
GLYATL1,909
KCTD2,792
SARM1,2175
DAO,1044
CYP2J2,1509
CYB561A3,729
VTN,1437
RPL5,894
RPL23,423
TESPA1,1566
FGF19,651
OR52N2,966
TEFM,1083
PAK1,1638
WRAP53,1647
PTPRO,3651
SMYD3,1287
RRP15,849
CNP,1266
NHSL3,3285
CD7,723
PIGL,759
ARHGEF16,2130
ITIH3,2673
COPS3,1272
SUOX,1638
BTF3L4,477
EPCAM,945
USP4,2892
ZFP69,1581
STEAP3,1497
PJVK,1059
HOXB4,756
SSTR2,1110
DENND1B,2328
CBX4,1683
C17orf113,2028
SGSH,1509
SF3B1,3915
SIGIRR,1233
ACKR5,1215
R3HDM2,2973
FSCN2,1479
HEATR6,3546
LPXN,1161
AQP11,816
ZBTB37,1512
PARVA,1119
METTL25B,1428
KSR1,2787
SC5D,900
TP53I3,999
TSEN54,1581
LRRC71,1680
SLC61A1,1353
DNAJC22,1026
ZNF593,405
MDH1B,1557
KDM4D,1572
CLCF1,678
RPS6KA4,2319
PRPF38B,1641
NAB1,1464
TNRC6C,5811
PRDM4,2406
SRP68,1884
F11R,900
TIMELESS,3627
ZDHHC24,855
ARSG,1578
PROX1,2214
NELL1,2433
SLC30A7,1131
RDH14,1011
STARD3,1338
ASB3,1557
CD1E,1167
ALKBH8,1995
RSRP1,873
BAD,507
EIF2B1,918
SPA17,456
NBEAL2,8265
NSUN4,1155
SP100,2658
BDNF,744
CD4,1377
CHRM4,1440
TCP11L1,1530
ROBO1,4956
DDX23,2463
AMPD3,2304
P3H1,2211
EIF2A,1758
RIMBP2,4089
SPAG9,3966
TAF10,657
WSB2,1215
IL5RA,1263
IL10,537
GRIA4,2709
STAT6,2544
DCUN1D1,780
BTG4,690
CLDN18,786
NADSYN1,2121
TATDN2,2286
NME6,561
MUC1,1428
ZMAT3,870
ISY1,858
ZFTA,2037
TXNDC17,372
AP5B1,2637
DRD2,1332
KCNJ2,1284
DRG2,1095
SYNPR,858
GRM7,2748
TRAF6,1569
C1QTNF5,732
AMBRA1,3897
ABCA12,7788
ACVR2B,1539
FILIP1L,3573
ZIC4,1005
SMYD1,1473
STT3A,2118
CFAP91,2304
AHCYL1,1593
BARD1,2334
LRCH3,2334
ATP5PD,486
DIABLO,720
HOXB5,810
METTL16,1689
TLK2,2253
NFIA,1530
MYEOV,942
NAP1L1,1176
MAP4K2,2463
WDR75,2493
GP9,534
ULK4,3828
ETV3,1539
SPRR3,510
PGD,1452
KANSL1L,2964
ACAA1,1275
ERI3,1014
DGKZ,2787
PKDCC,1482
RETREG3,1401
GLRX2,495
FMO1,1599
SUPT6H,5181
DHCR24,1551
SYPL2,819
TNNC1,486
SH3BP5L,1182
TBX15,1809
KRT10,1755
ABI3BP,5361
GRN,1782
ANGPTL3,1383
DGKA,2208
FAM72C,450
ARPC5,456
CASP4,1134
JRKL,1575
RIN1,2352
RHBDF2,2484
MCOLN3,1662
HARBI1,1050
SLC22A24,1659
PTPMT1,606
HDAC4,3270
SMIM35,258
NAV2,7290
MTERF2,1158
FKBP4,1380
KCNA2,1500
DDX5,1845
PPCS,936
HOXC9,783
SMCO3,678
FGD4,2712
PCGF1,780
LEPR,3498
FBLN7,1320
PRPF19,1515
DBI,264
SLC38A1,1464
UGT1A5,1605
SNX17,1413
MED31,396
RNF167,1053
MB21D2,1476
TNFSF10,846
ATP2C1,2760
SCUBE2,3087
COPZ2,633
CEP350,9354
ERFE,1065
ANKRD36C,6360
XCL2,345
MED19,735
FHIP1B,2919
MALL,462
KLHDC8A,1053
ACYP2,300
RTKN,1692
MS4A4A,720
MRGPRF,1032
NDUFA10,1068
C11orf16,1404
PUS7L,2106
METTL15,1224
NFE2L1,2319
IFT81,2031
VPS13D,13167
LRRC4C,1923
CANT1,1206
MRPL48,639
PTS,438
CCDC60,1653
SRSF10,789
CD59,387
DNM1L,2211
SLC66A3,609
UQCC3,282
CDC42BPG,4656
BCL11A,2508
C2CD3,7062
ZNF692,1560
ATG9A,2520
ST6GALNAC1,1803
CD81,711
PTPN5,1698
PIMREG,717
DNAJC24,450
API5,1575
ERLN,189
RPRD2,4386
MTX2,792
RAMP2,528
BCAS3,2742
PRICKLE2,2535
SLC49A4,1437
ABTB1,1437
FBXO48,468
SP140,2604
CDC42EP2,633
BLOC1S1,462
PLAAT2,489
PSMD4,1134
OSBP,2424
NR4A1,1797
CENPX,246
CHID1,1182
YEATS2,4269
RPA1,1851
TMBIM4,717
LAMTOR2,378
NAGS,1605
POLR2D,429
PLCD3,2370
C12orf71,810
LTBR,1308
DDX18,2013
LRRC3B,780
SERPINI2,1218
THPO,1062
GTF2A1L,1437
CSTA,297
SPHK1,1155
MAPKAPK5,1416
ALDH1L1,2709
TMEM87B,1668
USP43,3372
EMC1,2982
TSGA10,2097
TSPAN10,1068
NT5C,606
FGF6,627
TMEM25,1101
RAD51C,1131
NAA25,2919
PSMC5,1221
BABAM2,1152
DEPDC4,1491
ANO9,2349
PPP4R2,1254
NCAPD2,4206
KRABD1,387
NARF,1371
SMARCC1,3318
CEP57,1503
PTPN22,2424
DES,1413
LMO1,471
TOP2A,4596
CORO1C,1425
AASDHPPT,930
ACAT1,1284
TRAPPC1,438
SFPQ,2124
TBX2,2139
SLFN12L,1839
CCDC43,675
RUNDC3A,1341
FAM72B,450
MRE11,2127
AK4P3,672
TMEM116,1014
HDAC1,1449
CHMP6,606
FAM222B,1689
ITGA4,3099
PTPN23,4911
MPP2,1659
DISP3,4179
PLGLB1,291
CSRNP1,1770
GOLGA3,4497
KDM1A,2631
CFAP65,5778
RRM1,2379
IP6K2,1281
KANSL3,2637
TMEM79,1185
RPUSD4,1134
ABCA9,4875
CFAP57,3753
PCF11,5061
CDK5R1,924
VWCE,2868
ADCY10,4833
RYK,1824
RESF1,5244
VPS29,549
CTPS1,1776
CCDC13,2148
TMPRSS4,1314
NACA,6237
FEZ2,1062
TTC21A,3942
PPP1R15B,2142
MTMR11,2130
RAMP1,447
HRH1,1464
IGFBP2,978
RBP1,594
TOGARAM2,3060
SLCO2A1,1932
NCKAP5,5730
PEX14,1134
SIDT2,2499
KCNS3,1476
AMMECR1L,933
DCTN2,1206
DDX1,2223
RAB6A,627
ULK1,3153
PLEKHG5,3021
ARL6IP5,567
CAPS2,1674
NLRP6,2676
TMEM108,1728
DPP3,2214
ACAP2,2337
RFC5,1023
SLC51A,1023
SRPRB,816
GABPB2,1347
NAA50,510
KCNJ1,1119
TARBP2,1101
ABHD6,1014
ROBO4,3024
FCGR3B,702
UGT1A8,1593
TMEM178A,894
EIF5B,3663
FABP3,402
TAFA1,402
NR2C2,1791
SOX5,2292
MISFA,180
LAPTM5,789
RPLP2,348
EGR4,1461
GAREM2,2625
ANKRD28,3252
PAN2,3597
HPX,1389
CD86,990
IARS2,3039
XPC,2823
FAM124B,1368
QPCT,1086
CCKBR,1344
UBA7,3039
SLC5A7,1743
NXPE4,1635
PTRHD1,423
PTCD3,2070
CNGA4,1728
TMEM200B,924
SLC22A11,1653
NOTCH2NLA,711
DPAGT1,1227
RNFT2,1335
SPRING1,618
YAF2,543
PTX3,1146
GRK7,1662
FAM107A,435
VPS37B,858
HIPK3,3648
MGST1,468
CDC42BPA,5265
MLH1,2271
ETV6,1359
FOXN4,1554
PKP4,3579
LPAR5,1119
RASAL1,2418
KCNN3,2196
CHCHD5,333
ASDURF,291
RANBP2,9675
TESC,645
RPS6KC1,3201
CCNT1,2181
CDCA7,1353
KRR1,1146
RAPGEF4,3036
GPR84,1191
MRPL3,1047
CD5L,1044
GNAT1,1053
TEX55,1611
VGLL3,981
C2orf76,381
RER1,591
ATR,7935
ACTR2,1185
ERICH2,1311
PDE11A,2802
MAP4,6891
ECE1,2313
MRPL44,999
HOXD8,873
MZT2A,477
GMPPA,1263
KLHL20,1830
TIGD3,1416
GAL3ST3,1296
ZBTB16,2022
ANKRD13D,1818
KDM4A,3195
STRADB,1257
UBIAD1,1017
CASP1,1215
VCAM1,2220
P4HA3,1635
HS2ST1,1071
C1orf198,984
CSRNP3,1758
SBF2,5550
TLCD4,792
GPC1,1677
DENND2C,2787
TTN,107976
DR1,531
S100A11,318
ARHGAP42,2625
CYP4X1,1530
LDHC,999
DNALI1,777
TM4SF19,630
NMNAT3,759
TMEM216,438
FAM162A,465
MS4A7,723
ZPLD1,1248
GLT8D1,1116
NRGN,237
TMEM45B,828
PACSIN3,1275
PLEKHO1,1230
EXO5,1122
GBP1,1779
DVL3,2151
RIC8A,1596
CD48,732
AAMDC,369
SLC41A1,1542
CTDSPL,831
CTRC,807
DKK3,1053
COPB2,2721
CSRP1,582
ROPN1B,639
TKT,1872
ADAR,3681
GCKR,1878
KDM2A,3489
KCNH8,3324
NR4A2,1797
GHRL,354
RPP14,375
SLC25A45,867
SELENOK,285
ALPG,1599
PSMD6,1170
ADAM23,2499
CABP2,663
UMPS,1443
CPT1A,2322
MMP27,1542
CLDND1,762
LGR4,2856
POMGNT1,1983
THUMPD2,1512
FCHSD2,2223
FASTKD2,2133
LZTFL1,900
LRRTM4,1773
C2orf42,1725
ZFP91,1713
FANCD2,4356
ZBED5,2082
OBSL1,5691
SDHD,480
GGPS1,903
TRIM5,1482
HMGCS2,1527
CATSPERZ,603
MS4A4E,996
PPP2R1B,1806
EHD3,1608
TMEM183A,1131
FOXI3,1263
XIRP2,10650
TRNT1,1305
IL36G,510
CHRNA1,1374
SERPINH1,1257
ADAMTS4,2514
SETMAR,2055
ASAP2,3021
CP,3198
SLC30A10,1458
TMEM61,633
TP53BP2,3405
HDLBP,3807
STRIT1,108
CCDC51,1236
AGO1,2574
STT3B,2481
MED8,807
ARV1,816
DHFR2,564
WDR48,2034
OR8G5,936
AMY1C,1536
ANGEL2,1635
DZIP3,3627
CHML,1971
TGFB2,1245
MYOC,1515
ZBTB20,2226
MACF1,22668
BTLA,870
STRIP1,2514
SUSD5,1890
CAV3,456
CCDC80,2853
DPPA4,915
SRSF4,1485
P4HTM,1509
EXOC6B,2436
RFC4,1092
POC1A,1224
RMDN2,1233
IL1RAP,1713
PTPRN,2940
CDK11B,2349
PAK2,1575
TBL1XR1,1545
TSN,687
PPP3R1,513
RUFY4,1716
YIPF4,735
BOLA1,414
DNAI4,2547
PROK2,390
EAF1,807
SPATA6,1467
CCNYL1,1080
ZNF148,2385
DUSP28,531
LRP1B,13800
SGPP2,1200
MFSD2B,1515
CRACDL,2889
ETAA1,2781
SPRED2,1257
SRSF11,1455
MRPL53,339
HADHB,1425
TUSC2,333
NMD3,1512
PSMB4,795
POLR2H,453
DYNC1LI1,1572
APCS,672
BLACAT1,102
PARP14,5406
PEF1,855
SCHIP1,1464
POLR3GL,657
IL12A,660
SPINK8,294
EIF1B,342
LRRC31,1659
CCDC50,1449
CD47,972
FMO5,1602
TOMM70,1827
RNF123,3945
EIPR1,1164
USP39,1698
LRRC42,1287
SLC30A1,1524
TRABD2A,1518
GSTM1,657
MYO1B,3411
CRNN,1488
KLHL40,1866
NISCH,4515
FCGR2B,933
FGD5,4389
ADORA3,957
CD1B,1002
CMPK1,687
ERC2,2874
C8B,1776
ATP13A4,3591
CCDC71,1404
EPHA6,3393
ODF2L,1935
AZI2,1179
SUPT7L,1245
VILL,2571
RGS8,543
SFXN5,1023
TDRD5,3108
ANKRD45,801
C3orf18,489
MAP3K6,3867
IL1A,816
LRRC34,1395
CATSPERT,5463
SMCO1,645
CD200R1,1047
ZNF892,1569
TMF1,3282
PHOSPHO2,726
MERTK,3000
CFAP44,5565
DYNC2LI1,1056
RPSA,888
MINDY1,1410
REEP1,855
SEMA3F,2358
ACOXL,1743
CD244,1098
IHO1,1785
NDUFAF3,555
UBR4,15552
PPM1L,1083
SULT6B1,912
CPN2,1638
CIMIP5,489
LHCGR,2100
PHF7,1146
ATOH8,966
ANKMY1,3093
APEH,2199
S100A7,306
UBXN10,843
BRINP2,2352
ACVR2A,1542
ICA1L,1449
RHCE,1254
RNF13,1146
CYP1B1,1632
SNORC,366
PDCL3,720
RPL31,378
GJA4,1002
HYCC2,1761
NDUFS2,1392
PRKCD,2031
TMEM167B,225
NFU1,765
TSNAX,873
TMEFF2,1125
ANTXR1,1695
HESX1,558
PIK3R4,4077
ADD2,2181
PTPRF,5724
CEP70,1794
IAH1,747
SCN1A,6030
PTAFR,1029
LYPD1,426
MTIF2,2184
MYD88,891
WWTR1,1203
GPBP1L1,1425
SLC12A8,2145
PIGF,660
CNR2,1083
CCDC28B,603
LTF,2133
TRMT13,1446
SPEG,9804
CALM2,450
PLA1A,1371
DNASE1L3,918
TBCE,1584
EPB41L5,2202
FBXO45,861
COL7A1,8835
RSRC1,1005
LNPK,1287
CYB561D1,690
OR2B11,954
SLC25A34,915
TET3,5388
MANEAL,1374
HEATR5B,6216
PRKCE,2214
CCT3,1638
ITGAV,3147
ABCC5,4314
TRNAU1AP,864
FBXO28,1107
PSME4,5532
SETDB1,3879
DIPK2A,1293
LSM3,309
NKIRAS1,579
APLF,1536
ZNF654,3387
TMEM40,702
ILKAP,1179
ZBTB8OS,504
ARMC8,2022
FAM72A,450
PARD3B,3618
FMOD,1131
DPH2,1470
SEMA4F,2313
TMEM18,423
MACO1,1995
CIAO1,1020
TRIM11,1407
KDM3A,3966
WNT9A,1098
REG4,477
RAB5A,648
NBPF9,3336
B4GALT4,1035
ITGA6,3222
IFI44,1335
VWC2L,669
ANO7,2640
IQCJ,339
IPP,1755
TRIM54,1077
C3orf52,654
ATXN7,2679
NUAK2,1887
PDK1,1311
SLC6A20,1779
MRPL47,753
KHK,897
MAPKAPK3,1149
LGALS8,954
TLX2,855
MRPL19,879
LPIN1,2781
ZIC1,1344
ANAPC13,225
TRAT1,561
ST3GAL6,996
RORC,1557
ATIC,1779
SERINC2,1368
OR10K1,942
FCRLB,1281
SNRPE,279
ANKRD39,552
ZFP36L2,1485
GDF7,1353
IL1B,810
GLI2,4710
PDE4DIP,7239
CPB1,1254
SERTAD2,945
ODC1,1386
EMC3,786
TRPC1,2382
OGG1,1038
ORC4,1311
DFFB,1017
DLEC1,5268
PRG4,4215
CCDC121,837
TTC7A,2577
PARL,1140
ATP2B4,3618
STAB1,7713
LBR,1848
AGBL5,2661
CENPA,423
SLC30A3,1167
SLC25A20,906
IL36RN,468
TMEM63A,2424
GRB14,1623
RUBCN,2919
CPA3,1254
EDAR,1347
CAMP,513
TREX1,945
SUMF1,1125
MSH2,2805
NEK4,2526
TIE1,3417
ZNF662,1281
PIGK,1188
HJURP,2247
HSD3B2,1119
KIF9,2373
CUL3,2307
RASSF5,1257
ADORA1,981
SELP,2493
CFC1B,672
TXNDC9,681
UROC1,2031
HOXD10,1023
IL37,657
MELTF,2217
CIRSR,1353
AKR1A1,978
FTCDNL1,417
NR1I2,1305
AUP1,1233
SHISA5,723
CDC73,1596
SNRK,2298
MXRA8,1329
DCP1A,1749
SIX2,876
CAPN9,2073
RGPD2,5271
MST1R,4203
PKP1,2181
PREPL,1917
PEX11B,780
CCR9,1110
CNTN4,3081
CEP63,2112
C1orf174,732
FAM177B,477
MBD5,5184
EIF2B3,1359
UQCC5,213
RFX8,1422
IL17RC,2163
ARID5A,1785
TRMT1L,2202
IL1R2,1197
FNDC5,783
UGP2,1527
UQCRH,276
SPRR2B,219
TOMM40L,927
EIF2B4,1572
CAPN2,2103
FPGT,1785
GUK1,657
CMPK2,1350
SDC1,933
PFN4,390
ACSL3,2163
TBC1D5,2454
ATP6V1B1,1542
MTHFR,1971
LIMS2,1026
AGTRAP,480
SLC30A2,1119
GMPS,2082
ACP1,477
CLASP2,4521
GNB1,1023
RBM45,1425
DHRS9,960
MYT1L,3561
SLC2A2,1575
ACKR4,1053
THUMPD3,1524
WDR12,1272
ACTA1,1134
LRP2,13968
MTF1,2262
NPHP4,4281
HNRNPA3,1137
SMIM12,279
SLC2A5,1506
TTC22,1710
DHRS3,909
EML4,2946
ENAH,1713
HMGN2,273
CCDC142,2253
TRIM62,1428
EFEMP1,1482
FYB2,2187
RIIAD1,279
